train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
G7549,1,上海虹桥,始发站,08:10,,0分,1,0,0,0,0,0/0/0,0/0,0/0
G7549,2,金山北,08:28,08:33,5分钟,18分,1,48,0,0,0,0/0/0,0/0,21.5/34.5
G7549,3,嘉兴南,08:47,08:49,2分钟,37分,1,84,0,0,0,0/0/0,0/0,38.5/61.5
G7549,4,余杭,09:07,09:09,2分钟,57分,1,144,0,0,0,0/0/0,0/0,65.5/105.5
G7549,5,杭州东,09:19,09:21,2分钟,1小时9分,1,159,0,0,0,0/0/0,0/0,73/117
G7549,6,绍兴东,09:47,09:49,2分钟,1小时37分,1,233,0,0,0,0/0/0,0/0,107/174
G7549,7,宁波,10:18,10:23,5分钟,2小时8分,1,314,0,0,0,0/0/0,0/0,144/237
G7549,8,三门县,11:02,11:04,2分钟,2小时52分,1,420,0,0,0,0/0/0,0/0,181/297
G7549,9,台州,11:23,11:25,2分钟,3小时13分,1,466,0,0,0,0/0/0,0/0,197/322
G7549,10,雁荡山,11:43,11:46,3分钟,3小时33分,1,513,0,0,0,0/0/0,0/0,214/349
G7549,11,温州南,12:17,终点站,,4小时7分,1,589,0,0,0,0/0/0,0/0,240/391
