train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
Z182/Z183,1,深圳东,始发站,11:15,,0分,1,0,-,-,0,0/0/0,0/0,0/0
Z182/Z183,2,东莞东,11:46,11:51,5分钟,31分,1,53,26.5,-,0,48.5/54.5/54.5,69.5/70.5,0/0
Z182/Z183,3,惠州,12:30,12:34,4分钟,1小时15分,1,107,34.5,-,0,60.5/66.5/66.5,88.5/90.5,0/0
Z182/Z183,4,龙川,14:11,14:15,4分钟,2小时56分,1,262,41.5,-,0,87.5/92.5/95.5,132.5/138.5,0/0
Z182/Z183,5,赣州,16:45,16:48,3分钟,5小时30分,1,503,95,-,0,163/173/177,250/260,0/0
Z182/Z183,6,泰和,18:20,18:30,10分钟,7小时5分,1,655,91,-,0,158/164/169,243/253,0/0
Z182/Z183,7,吉安,19:03,19:09,6分钟,7小时48分,1,689,93,-,0,163/168/174,251/263,0/0
Z182/Z183,8,南昌,21:19,21:45,26分钟,10小时4分,1,915,119,-,0,207/215/221,324/337,0/0
Z182/Z183,9,九江,23:02,23:09,7分钟,11小时47分,1,1050,135.5,-,0,232.5/240.5/247.5,360.5/377.5,0/0
Z182/Z183,10,阜阳,03:20,03:45,25分钟,16小时5分,2,1509,219.5,-,0,365.5/381.5/393.5,573.5/597.5,0/0
Z182/Z183,11,菏泽,06:04,06:08,4分钟,18小时49分,2,1782,206,-,0,353/365/377,556/582,0/0
Z182/Z183,12,聊城,07:15,07:21,6分钟,20小时0分,2,1938,217,-,0,370/383/397,585/611,0/0
Z182/Z183,13,张家口,14:37,14:44,7分钟,27小时22分,2,2546,-,-,0,0/0/0,0/0,0/0
Z182/Z183,14,大同,17:25,17:33,8分钟,30小时10分,2,2714,285.5,-,0,483.5/499.5/516.5,761.5/796.5,0/0
Z182/Z183,15,集宁南,19:10,19:16,6分钟,31小时55分,2,2748,293.5,-,0,497.5/515.5/533.5,786.5/822.5,0/0
Z182/Z183,16,呼和浩特东,20:23,20:48,25分钟,33小时8分,2,2898,302.5,-,0,513.5/531.5/549.5,814.5/851.5,0/0
Z182/Z183,17,包头东,22:49,22:53,4分钟,35小时34分,2,3055,317,-,0,536/555/575,849/887,0/0
Z182/Z183,18,包头,23:10,终点站,,35小时55分,2,3037,317,-,0,536/555/575,849/887,0/0
