train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
Z281/Z284,1,包头,始发站,06:51,,0分,1,0,-,-,0,0/0/0,0/0,0/0
Z281/Z284,2,包头东,07:06,07:10,4分钟,15分,1,16,8,-,0,54/59/62,78/84,0/0
Z281/Z284,3,呼和浩特,08:46,08:53,7分钟,1小时55分,1,165,24.5,-,0,70.5/75.5/78.5,108.5/114.5,0/0
Z281/Z284,4,呼和浩特东,09:05,09:29,24分钟,2小时14分,1,173,28.5,-,0,74.5/79.5/82.5,112.5/118.5,0/0
Z281/Z284,5,集宁南,10:40,10:46,6分钟,3小时49分,1,323,50.5,-,0,96.5/101.5/104.5,146.5/152.5,0/0
Z281/Z284,6,大同,12:27,12:39,12分钟,5小时36分,1,450,64.5,-,0,115.5/119.5/122.5,175.5/182.5,0/0
Z281/Z284,7,张家口,15:06,15:17,11分钟,8小时15分,1,628,-,-,0,0/0/0,0/0,0/0
Z281/Z284,8,北京,18:31,19:10,39分钟,11小时40分,1,697,112,-,0,194/200/208,301/315,0/0
Z281/Z284,9,天津西,20:26,20:40,14分钟,13小时35分,1,811,105,-,0,184/190/196,285/297,0/0
Z281/Z284,10,徐州,02:14,02:35,21分钟,19小时23分,2,1477,177.5,-,0,304.5/315.5/325.5,476.5/497.5,0/0
Z281/Z284,11,蚌埠,03:54,03:57,3分钟,21小时3分,2,1641,192,-,0,328/339/351,515/537,0/0
Z281/Z284,12,南京,05:30,05:38,8分钟,22小时39分,2,1825,206,-,0,353/365/377,556/582,0/0
Z281/Z284,13,镇江,06:12,06:16,4分钟,23小时21分,2,1889,213,-,0,363/375/388,572/598,0/0
Z281/Z284,14,常州,06:55,07:00,5分钟,24小时4分,2,1961,224,-,0,381/393/407,598/625,0/0
Z281/Z284,15,无锡,07:25,07:30,5分钟,24小时34分,2,2000,224,-,0,381/393/407,598/625,0/0
Z281/Z284,16,苏州,07:58,08:01,3分钟,25小时7分,2,2042,229,-,0,389/403/416,613/640,0/0
Z281/Z284,17,上海南,09:54,10:20,26分钟,27小时3分,2,2140,236,-,0,399/414/428,629/656,0/0
Z281/Z284,18,嘉兴,11:02,11:05,3分钟,28小时11分,2,2220,243,-,0,414/429/444,654/684,0/0
Z281/Z284,19,海宁,11:25,11:28,3分钟,28小时34分,2,2248,243,-,0,414/429/444,654/684,0/0
Z281/Z284,20,杭州,12:23,终点站,,29小时32分,2,2313,251,-,0,426/441/456,673/703,0/0
