train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
T169,1,上海南,始发站,10:50,,0分,1,0,-,-,0,0/0/0,0/0,0/0
T169,2,嘉兴,11:32,11:35,3分钟,42分,1,80,12.5,-,0,58.5/63.5/66.5,89.5/95.5,0/0
T169,3,海宁,11:55,11:58,3分钟,1小时5分,1,108,16.5,-,0,62.5/67.5/70.5,96.5/102.5,0/0
T169,4,杭州东,12:40,12:46,6分钟,1小时50分,1,167,24.5,-,0,70.5/75.5/78.5,108.5/114.5,0/0
T169,5,义乌,13:52,13:55,3分钟,3小时2分,1,312,46.5,-,0,92.5/97.5/100.5,140.5/146.5,0/0
T169,6,金华,14:30,14:36,6分钟,3小时40分,1,360,51.5,-,0,97.5/102.5/105.5,149.5/155.5,0/0
T169,7,衢州,15:25,15:28,3分钟,4小时35分,1,446,64.5,-,0,115.5/119.5/122.5,175.5/182.5,0/0
T169,8,上饶,16:39,16:45,6分钟,5小时49分,1,557,78,-,0,139/144/148,214/223,0/0
T169,9,鹰潭,17:46,17:52,6分钟,6小时56分,1,673,93,-,0,163/168/174,251/263,0/0
T169,10,吉安,20:47,20:51,4分钟,9小时57分,1,987,128.5,-,0,222.5/230.5/237.5,348.5/363.5,0/0
T169,11,赣州,22:58,23:23,25分钟,12小时8分,1,1173,148.5,-,0,254.5/263.5/272.5,398.5/415.5,0/0
T169,12,韶关东,02:40,02:46,6分钟,15小时50分,2,1377,189.5,-,0,322.5/333.5/343.5,536.5/560.5,0/0
T169,13,广州,05:12,终点站,,18小时22分,2,1598,201,-,0,343/355/367,628/656,0/0
