train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
T8380/T8381,1,汕头,始发站,10:20,,0分,1,0,-,-,0,0/0/0,0/0,0/0
T8380/T8381,2,潮州,10:53,11:00,7分钟,33分,1,37,-,12.5,0,0/0/0,0/0,0/0
T8380/T8381,3,揭阳,11:20,11:28,8分钟,1小时0分,1,62,-,24.5,0,0/0/0,0/0,0/0
T8380/T8381,4,丰顺,11:50,11:52,2分钟,1小时30分,1,90,-,33.5,0,0/0/0,0/0,0/0
T8380/T8381,5,梅州,13:06,13:32,26分钟,2小时46分,1,171,-,51.5,0,0/0/0,0/0,0/0
T8380/T8381,6,兴宁,14:20,14:23,3分钟,4小时0分,1,232,-,51.5,0,0/0/0,0/0,0/0
T8380/T8381,7,龙川,15:20,15:35,15分钟,5小时0分,1,302,-,58.5,0,0/0/0,0/0,0/0
T8380/T8381,8,河源,16:27,16:30,3分钟,6小时7分,1,377,-,83.5,0,0/0/0,0/0,0/0
T8380/T8381,9,惠州,17:25,17:30,5分钟,7小时5分,1,457,-,94.5,0,0/0/0,0/0,0/0
T8380/T8381,10,东莞东,18:14,18:17,3分钟,7小时54分,1,511,-,104.5,0,0/0/0,0/0,0/0
T8380/T8381,11,广州东,19:15,终点站,,8小时55分,1,445,-,137,0,0/0/0,0/0,0/0
