train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
C1102/C1103,1,沈阳南,始发站,07:05,,0分,1,0,0,0,0,0/0/0,0/0,0/0
C1102/C1103,2,沈阳,07:16,07:21,5分钟,11分,1,15,0,0,0,0/0/0,0/0,6/10
C1102/C1103,3,新民北,07:49,07:51,2分钟,44分,1,74,0,0,0,0/0/0,0/0,30/48
C1102/C1103,4,彰武,08:12,08:14,2分钟,1小时7分,1,128,0,0,0,0/0/0,0/0,50/80
C1102/C1103,5,甘旗卡,08:35,08:37,2分钟,1小时30分,1,195,0,0,0,0/0/0,0/0,75/120
C1102/C1103,6,通辽,09:01,终点站,,1小时56分,1,271,0,0,0,0/0/0,0/0,103/165
