train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
K5203,1,天津,始发站,07:01,,0分,1,0,-,-,0,0/0/0,0/0,0/0
K5203,2,杨柳青,07:26,07:28,2分钟,25分,1,25,9,-,0,55/60/63,0/0,0/0
K5203,3,静海,07:46,07:48,2分钟,45分,1,53,11,-,0,57/62/65,0/0,0/0
K5203,4,青县,08:18,08:20,2分钟,1小时17分,1,94,15.5,-,0,61.5/66.5/69.5,92.5/98.5,0/0
K5203,5,沧州,08:40,08:43,3分钟,1小时39分,1,126,19.5,-,0,65.5/70.5/73.5,0/0,0/0
K5203,6,泊头,09:07,09:09,2分钟,2小时6分,1,165,24.5,-,0,70.5/75.5/78.5,0/0,0/0
K5203,7,吴桥,09:44,09:46,2分钟,2小时43分,1,217,32.5,-,0,78.5/83.5/86.5,0/0,0/0
K5203,8,德州,10:08,10:34,26分钟,3小时7分,1,239,37.5,-,0,83.5/88.5/91.5,0/0,0/0
K5203,9,晋州,12:21,12:23,2分钟,5小时20分,1,369,53.5,-,0,99.5/104.5/107.5,0/0,0/0
K5203,10,石家庄北,13:12,13:18,6分钟,6小时11分,1,433,64.5,-,0,115.5/119.5/122.5,0/0,0/0
K5203,11,临城,14:25,14:46,21分钟,7小时24分,1,505,72,-,0,129/132/136,0/0,0/0
K5203,12,邢台,15:20,15:24,4分钟,8小时19分,1,552,78,-,0,139/144/148,0/0,0/0
K5203,13,沙河市,15:41,16:11,30分钟,8小时40分,1,576,78,-,0,139/144/148,0/0,0/0
K5203,14,邯郸,16:36,16:42,6分钟,9小时35分,1,604,81,-,0,144/148/154,0/0,0/0
K5203,15,武安,17:15,17:20,5分钟,10小时14分,1,634,86,-,0,152/156/161,0/0,0/0
K5203,16,磁山,17:36,17:39,3分钟,10小时35分,1,648,91,-,0,158/164/169,0/0,0/0
K5203,17,阳邑,18:10,18:13,3分钟,11小时9分,1,681,93,-,0,163/168/174,0/0,0/0
K5203,18,井店,18:40,18:44,4分钟,11小时39分,1,708,98,-,0,171/176/182,0/0,0/0
K5203,19,涉县,18:53,18:57,4分钟,11小时52分,1,715,98,-,0,171/176/182,0/0,0/0
K5203,20,黎城,19:59,20:01,2分钟,12小时58分,1,772,102,-,0,178/184/190,0/0,0/0
K5203,21,潞城,20:58,终点站,,13小时57分,1,813,105,-,0,184/190/196,0/0,0/0
