train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
K7105/K7108,1,嫩江,始发站,06:18,,0分,1,0,-,-,0,0/0/0,0/0,0/0
K7105/K7108,2,鹤山,06:37,06:39,2分钟,19分,1,20,8,-,0,54/59/62,0/0,0/0
K7105/K7108,3,九三,06:53,06:55,2分钟,35分,1,37,9,-,0,55/60/63,0/0,0/0
K7105/K7108,4,伊拉哈,07:04,07:06,2分钟,46分,1,46,11,-,0,57/62/65,0/0,0/0
K7105/K7108,5,讷河,07:38,07:49,11分钟,1小时20分,1,93,15.5,-,0,61.5/66.5/69.5,92.5/98.5,0/0
K7105/K7108,6,八方,07:58,08:00,2分钟,1小时40分,1,103,16.5,-,0,62.5/67.5/70.5,0/0,0/0
K7105/K7108,7,拉哈,08:21,08:23,2分钟,2小时3分,1,132,21.5,-,0,67.5/72.5/75.5,0/0,0/0
K7105/K7108,8,富裕,09:01,09:03,2分钟,2小时43分,1,180,28.5,-,0,74.5/79.5/82.5,112.5/118.5,0/0
K7105/K7108,9,齐齐哈尔,09:48,10:08,20分钟,3小时30分,1,243,40.5,-,0,86.5/91.5/94.5,129.5/135.5,0/0
K7105/K7108,10,大庆,11:26,11:29,3分钟,5小时8分,1,361,53.5,-,0,99.5/104.5/107.5,0/0,0/0
K7105/K7108,11,肇东,12:27,12:29,2分钟,6小时9分,1,468,69,-,0,123/126/130,186/194,0/0
K7105/K7108,12,哈尔滨,13:14,13:40,26分钟,6小时56分,1,531,75,-,0,133/138/142,205/214,0/0
K7105/K7108,13,呼兰,14:11,14:17,6分钟,7小时53分,1,563,78,-,0,139/144/148,0/0,0/0
K7105/K7108,14,沈家,14:29,14:31,2分钟,8小时11分,1,578,78,-,0,139/144/148,0/0,0/0
K7105/K7108,15,白奎堡,14:56,14:58,2分钟,8小时38分,1,616,86,-,0,152/156/161,0/0,0/0
K7105/K7108,16,兴隆镇,15:08,15:10,2分钟,8小时50分,1,628,86,-,0,152/156/161,0/0,0/0
K7105/K7108,17,绥化,15:35,15:38,3分钟,9小时17分,1,656,91,-,0,158/164/169,0/0,0/0
K7105/K7108,18,庆安,16:22,16:25,3分钟,10小时4分,1,710,98,-,0,171/176/182,0/0,0/0
K7105/K7108,19,双丰,16:44,16:46,2分钟,10小时26分,1,735,98,-,0,171/176/182,0/0,0/0
K7105/K7108,20,铁力,17:09,17:11,2分钟,10小时51分,1,758,102,-,0,178/184/190,0/0,0/0
K7105/K7108,21,桃山,17:22,17:24,2分钟,11小时4分,1,769,102,-,0,178/184/190,0/0,0/0
K7105/K7108,22,神树,17:49,18:04,15分钟,11小时31分,1,792,-,-,0,0/0/0,0/0,0/0
K7105/K7108,23,朗乡,18:46,18:48,2分钟,12小时28分,1,838,-,-,0,0/0/0,0/0,0/0
K7105/K7108,24,带岭,19:03,19:05,2分钟,12小时45分,1,852,112,-,0,194/200/208,0/0,0/0
K7105/K7108,25,松青,19:17,19:18,1分钟,12小时59分,1,864,115,-,0,200/206/214,0/0,0/0
K7105/K7108,26,南岔,19:38,19:41,3分钟,13小时20分,1,885,115,-,0,200/206/214,0/0,0/0
K7105/K7108,27,浩良河,20:24,20:26,2分钟,14小时6分,1,951,124,-,0,215/223/230,0/0,0/0
K7105/K7108,28,汤原,20:51,20:53,2分钟,14小时33分,1,988,128.5,-,0,222.5/230.5/237.5,0/0,0/0
K7105/K7108,29,佳木斯,21:35,终点站,,15小时17分,1,1038,135.5,-,0,232.5/240.5/247.5,0/0,0/0
