train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
C7523,1,东莞西,始发站,11:20,,0分,1,0,0,0,0,0/0/0,0/0,0/0
C7523,2,道滘,11:23,11:25,2分钟,3分,1,4,0,0,0,0/0/0,0/0,5/0
C7523,3,西平西,11:31,11:32,1分钟,11分,1,14,0,0,0,0/0/0,0/0,8/0
C7523,4,东城南,11:35,11:37,2分钟,15分,1,17,0,0,0,0/0/0,0/0,10/0
C7523,5,寮步,11:42,11:44,2分钟,22分,1,26,0,0,0,0/0/0,0/0,15/0
C7523,6,松山湖北,11:48,11:50,2分钟,28分,1,32,0,0,0,0/0/0,0/0,20/0
C7523,7,大朗镇,11:54,11:55,1分钟,34分,1,38,0,0,0,0/0/0,0/0,25/0
C7523,8,常平南,12:00,12:01,1分钟,40分,1,44,0,0,0,0/0/0,0/0,25/0
C7523,9,常平东,12:05,12:07,2分钟,45分,1,48,0,0,0,0/0/0,0/0,30/0
C7523,10,樟木头东,12:12,12:13,1分钟,52分,1,55,0,0,0,0/0/0,0/0,35/0
C7523,11,银瓶,12:16,12:18,2分钟,56分,1,60,0,0,0,0/0/0,0/0,40/0
C7523,12,沥林北,12:23,12:25,2分钟,1小时3分,1,68,0,0,0,0/0/0,0/0,40/0
C7523,13,仲恺,12:31,12:33,2分钟,1小时11分,1,80,0,0,0,0/0/0,0/0,50/0
C7523,14,惠环,12:37,12:38,1分钟,1小时17分,1,85,0,0,0,0/0/0,0/0,50/0
C7523,15,龙丰,12:42,12:44,2分钟,1小时22分,1,90,0,0,0,0/0/0,0/0,55/0
C7523,16,西湖东,12:47,12:48,1分钟,1小时27分,1,93,0,0,0,0/0/0,0/0,55/0
C7523,17,云山,12:52,12:53,1分钟,1小时32分,1,96,0,0,0,0/0/0,0/0,55/0
C7523,18,小金口,13:00,终点站,,1小时40分,1,101,0,0,0,0/0/0,0/0,60/0
