train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
K34/K35,1,深圳,始发站,12:21,,0分,1,0,-,-,0,0/0/0,0/0,0/0
K34/K35,2,东莞东,13:11,13:15,4分钟,50分,1,61,26.5,-,0,48.5/54/56,0/0,0/0
K34/K35,3,惠州,13:58,14:02,4分钟,1小时37分,1,115,34.5,-,0,60.5/66.5/66.5,88.5/90.5,0/0
K34/K35,4,河源,14:52,14:58,6分钟,2小时31分,1,195,29.5,-,0,75.5/80.5/83.5,115.5/121.5,0/0
K34/K35,5,龙川,15:52,15:58,6分钟,3小时31分,1,270,41.5,-,0,87.5/92.5/95.5,132.5/138.5,0/0
K34/K35,6,和平,16:47,16:51,4分钟,4小时26分,1,326,67.5,-,0,113.5/120.5/123.5,171.5/176.5,0/0
K34/K35,7,定南,17:23,17:33,10分钟,5小时2分,1,363,72.5,-,0,122.5/135/141,185.5/197,0/0
K34/K35,8,赣州,19:17,19:23,6分钟,6小时56分,1,511,72,-,0,129/132/136,197/204,0/0
K34/K35,9,吉安,21:22,21:26,4分钟,9小时1分,1,697,93,-,0,163/168/174,251/263,0/0
K34/K35,10,鹰潭,00:46,01:05,19分钟,12小时25分,2,1011,161.5,-,0,268.5/281.5/289.5,417.5/434.5,0/0
K34/K35,11,景德镇,03:50,03:56,6分钟,15小时29分,2,1169,175.5,-,0,294.5/307.5/316.5,459.5/478.5,0/0
K34/K35,12,黄山,07:31,07:34,3分钟,19小时10分,2,1336,194.5,-,0,325.5/340.5/350.5,510.5/532.5,0/0
K34/K35,13,绩溪县,08:31,08:43,12分钟,20小时10分,2,1386,206.5,-,0,343.5/358.5/368.5,535.5/559.5,0/0
K34/K35,14,宣城,10:48,10:53,5分钟,22小时27分,2,1518,219.5,-,0,365.5/381.5/393.5,573.5/597.5,0/0
K34/K35,15,芜湖,11:45,11:50,5分钟,23小时24分,2,1582,223.5,-,0,372.5/388.5/400.5,584.5/609.5,0/0
K34/K35,16,马鞍山,12:48,12:51,3分钟,24小时27分,2,1629,227,-,0,379/397/409,597/622,0/0
K34/K35,17,南京,14:09,14:24,15分钟,25小时48分,2,1707,234,-,0,391/407/420,613/638,0/0
K34/K35,18,常州,15:54,15:57,3分钟,27小时33分,2,1843,248,-,0,415/433/446,651/679,0/0
K34/K35,19,无锡,16:24,16:34,10分钟,28小时3分,2,1882,251,-,0,421/439/452,663/691,0/0
K34/K35,20,苏州,17:02,终点站,,28小时41分,2,1924,260,-,0,433/451/464,679/709,0/0
