train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
D3305,1,宁波,始发站,17:06,,0分,1,0,0,0,0,0/0/0,0/0,0/0
D3305,2,台州,18:00,18:02,2分钟,54分,1,162,0,0,0,0/0/0,0/0,53/85
D3305,3,温岭,18:13,18:15,2分钟,1小时7分,1,176,0,0,0,0/0/0,0/0,61/98
D3305,4,乐清,18:39,18:41,2分钟,1小时33分,1,240,0,0,0,0/0/0,0/0,75/92.5
D3305,5,温州南,18:56,18:58,2分钟,1小时50分,1,285,0,0,0,0/0/0,0/0,96/154
D3305,6,平阳,19:15,19:17,2分钟,2小时9分,1,315,0,0,0,0/0/0,0/0,111/177
D3305,7,福安,20:04,20:06,2分钟,2小时58分,1,464,0,0,0,0/0/0,0/0,159/254
D3305,8,宁德,20:18,20:20,2分钟,3小时12分,1,481,0,0,0,0/0/0,0/0,178/285
D3305,9,连江,20:42,20:45,3分钟,3小时36分,1,537,0,0,0,0/0/0,0/0,162/197
D3305,10,福州南,21:05,21:10,5分钟,3小时59分,1,579,0,0,0,0/0/0,0/0,211/337
D3305,11,莆田,21:40,21:51,11分钟,4小时34分,1,665,0,0,0,0/0/0,0/0,243/388
D3305,12,仙游,22:02,22:04,2分钟,4小时56分,1,679,0,0,0,0/0/0,0/0,237/380
D3305,13,泉州,22:22,22:24,2分钟,5小时16分,1,734,0,0,0,0/0/0,0/0,268/429
D3305,14,厦门北,22:50,终点站,,5小时44分,1,795,0,0,0,0/0/0,0/0,278/445
