train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
C6987/C6990,1,长沙西,始发站,17:24,,0分,1,0,0,0,0,0/0/0,0/0,0/0
C6987/C6990,2,麓谷,17:29,17:31,2分钟,5分,1,4,0,0,0,0/0/0,0/0,4/0
C6987/C6990,3,尖山,17:34,17:35,1分钟,10分,1,7,0,0,0,0/0/0,0/0,4/0
C6987/C6990,4,谷山,17:38,17:40,2分钟,14分,1,9,0,0,0,0/0/0,0/0,4/0
C6987/C6990,5,八方山,17:43,17:44,1分钟,19分,1,12,0,0,0,0/0/0,0/0,5/0
C6987/C6990,6,观沙岭,17:47,17:48,1分钟,23分,1,13,0,0,0,0/0/0,0/0,6/0
C6987/C6990,7,开福寺,17:52,17:54,2分钟,28分,1,16,0,0,0,0/0/0,0/0,6/0
C6987/C6990,8,长沙,17:59,18:03,4分钟,35分,1,22,0,0,0,0/0/0,0/0,9/0
C6987/C6990,9,湘府路,18:10,18:12,2分钟,46分,1,32,0,0,0,0/0/0,0/0,13/0
C6987/C6990,10,洞井,18:15,18:16,1分钟,51分,1,34,0,0,0,0/0/0,0/0,20/0
C6987/C6990,11,先锋,18:20,18:22,2分钟,56分,1,38,0,0,0,0/0/0,0/0,15/0
C6987/C6990,12,暮云,18:28,18:29,1分钟,1小时4分,1,47,0,0,0,0/0/0,0/0,19/0
C6987/C6990,13,板塘,18:41,18:43,2分钟,1小时17分,1,66,0,0,0,0/0/0,0/0,26/0
C6987/C6990,14,湘潭,18:51,终点站,,1小时27分,1,71,0,0,0,0/0/0,0/0,36/0
