train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
Z164/Z165,1,上海,始发站,20:08,,0分,1,0,-,-,0,0/0/0,0/0,0/0
Z164/Z165,2,苏州,20:54,20:58,4分钟,46分,1,84,14.5,-,0,60.5/65.5/68.5,90.5/96.5,0/0
Z164/Z165,3,无锡,21:20,21:23,3分钟,1小时12分,1,126,19.5,-,0,65.5/70.5/73.5,99.5/105.5,0/0
Z164/Z165,4,南京,22:54,23:01,7分钟,2小时46分,1,301,46.5,-,0,92.5/97.5/100.5,140.5/146.5,0/0
Z164/Z165,5,蚌埠,00:33,00:39,6分钟,4小时25分,2,485,69,-,0,123/126/130,186/194,0/0
Z164/Z165,6,徐州,02:04,02:12,8分钟,5小时56分,2,649,91,-,0,158/164/169,243/253,0/0
Z164/Z165,7,郑州,05:07,05:14,7分钟,8小时59分,2,998,128.5,-,0,222.5/230.5/237.5,348.5/363.5,0/0
Z164/Z165,8,西安,11:14,11:22,8分钟,15小时6分,2,1509,287.5,-,0,310.5/321.5/331.5,488.5/509.5,0/0
Z164/Z165,9,咸阳,11:38,11:40,2分钟,15小时30分,2,1532,-,-,0,0/0/0,0/0,0/0
Z164/Z165,10,兰州,18:17,18:34,17分钟,22小时9分,2,2185,381,-,0,408/421/436,640/669,0/0
Z164/Z165,11,西宁,21:07,21:27,20分钟,24小时59分,2,2413,254.5,-,0,434.5/449.5/464.5,687.5/717.5,0/0
Z164/Z165,12,德令哈,01:29,01:31,2分钟,29小时21分,3,2922,299.5,-,0,507.5/524.5/542.5,802.5/838.5,0/0
Z164/Z165,13,格尔木,04:15,04:40,25分钟,32小时7分,3,3243,323,-,0,546/566/585,863/901,0/0
Z164/Z165,14,安多,12:38,12:42,4分钟,40小时30分,3,3924,372,-,0,696/718/741,1105/1149,0/0
Z164/Z165,15,那曲,14:24,14:33,9分钟,42小时16分,3,4063,376.5,-,0,717.5/740.5/762.5,1139.5/1186.5,0/0
Z164/Z165,16,拉萨,19:35,终点站,,47小时27分,3,4373,402.5,-,0,793.5/817.5/841.5,1262.5/1310.5,0/0
