train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
7520,1,武威,始发站,09:23,,0分,1,0,-,-,0,0/0/0,0/0,0/0
7520,2,武威南,09:38,09:46,8分钟,15分,1,13,1,-,0,0/0/0,0/0,0/0
7520,3,上腰墩,09:59,10:01,2分钟,36分,1,23,2,-,0,0/0/0,0/0,0/0
7520,4,园墩,10:19,10:21,2分钟,56分,1,36,2,-,0,0/0/0,0/0,0/0
7520,5,土门子,10:34,10:36,2分钟,1小时11分,1,48,3,-,0,0/0/0,0/0,0/0
7520,6,黑冲滩,11:05,11:07,2分钟,1小时42分,1,72,4,-,0,0/0/0,0/0,0/0
7520,7,谭家井,11:35,11:45,10分钟,2小时12分,1,96,6.5,-,0,0/0/0,0/0,0/0
7520,8,干塘,13:49,13:54,5分钟,4小时26分,1,185,11.5,-,0,0/0/0,0/0,0/0
7520,9,沙坡头,15:00,15:02,2分钟,5小时37分,1,239,15.5,-,0,0/0/0,0/0,0/0
7520,10,中卫,15:30,终点站,,6小时7分,1,257,16.5,-,0,0/0/0,0/0,0/0
