train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
K819,1,北京西,始发站,21:23,,-1分,1,0,-,-,0,0/0/0,0/0,0/0
K819,2,高碑店,22:23,22:25,2分钟,-1分,1,84,14.5,-,0,60.5/65.5/68.5,90.5/96.5,0/0
K819,3,保定,23:03,23:07,4分钟,-1分,1,146,23.5,-,0,69.5/74.5/77.5,104.5/110.5,0/0
K819,4,石家庄,00:32,00:40,8分钟,-1分,2,281,43.5,-,0,89.5/94.5/97.5,135.5/141.5,0/0
K819,5,邢台,01:43,01:53,10分钟,-1分,2,390,54.5,-,0,100.5/105.5/108.5,155.5/161.5,0/0
K819,6,邯郸,02:31,02:35,4分钟,-1分,2,442,64.5,-,0,115.5/119.5/122.5,175.5/182.5,0/0
K819,7,新乡,04:33,04:39,6分钟,-1分,2,609,81,-,0,144/148/154,222/231,0/0
K819,8,郑州,05:40,05:57,17分钟,-1分,2,689,93,-,0,163/168/174,251/263,0/0
K819,9,巩义,06:53,06:56,3分钟,-1分,2,759,102,-,0,178/184/190,274/285,0/0
K819,10,偃师,07:12,07:14,2分钟,-1分,2,779,102,-,0,178/184/190,274/285,0/0
K819,11,汝州,08:45,08:48,3分钟,-1分,2,895,115,-,0,200/206/214,312/325,0/0
K819,12,旬阳,16:42,16:44,2分钟,-1分,2,1517,180.5,-,0,310.5/321.5/331.5,488.5/509.5,0/0
K819,13,安康,17:25,17:31,6分钟,-1分,2,1459,189.5,-,0,322.5/333.5/343.5,504.5/527.5,0/0
K819,14,万源,19:22,19:24,2分钟,-1分,2,1610,198,-,0,337/349/361,530/552,0/0
K819,15,宣汉,20:20,20:22,2分钟,-1分,2,1687,-,-,0,0/0/0,0/0,0/0
K819,16,达州,21:06,21:13,7分钟,-1分,2,1735,206,-,0,353/365/377,556/582,0/0
K819,17,重庆西,23:50,终点站,,-1分,2,2073,229,-,0,389/403/416,613/640,0/0
