train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
C7887/C7890,1,长沙西,始发站,18:41,,-1分,1,0,0,0,0,0/0/0,0/0,0/0
C7887/C7890,2,麓谷,18:46,18:48,2分钟,-1分,1,4,0,0,0,0/0/0,0/0,4/0
C7887/C7890,3,尖山,18:51,18:52,1分钟,-1分,1,7,0,0,0,0/0/0,0/0,4/0
C7887/C7890,4,谷山,18:55,18:57,2分钟,-1分,1,9,0,0,0,0/0/0,0/0,4/0
C7887/C7890,5,八方山,19:00,19:01,1分钟,-1分,1,12,0,0,0,0/0/0,0/0,5/0
C7887/C7890,6,观沙岭,19:04,19:05,1分钟,-1分,1,13,0,0,0,0/0/0,0/0,6/0
C7887/C7890,7,开福寺,19:09,19:11,2分钟,-1分,1,16,0,0,0,0/0/0,0/0,6/0
C7887/C7890,8,长沙,19:16,19:19,3分钟,-1分,1,22,0,0,0,0/0/0,0/0,9/0
C7887/C7890,9,洞井,19:27,19:29,2分钟,-1分,1,34,0,0,0,0/0/0,0/0,20/0
C7887/C7890,10,先锋,19:33,19:34,1分钟,-1分,1,38,0,0,0,0/0/0,0/0,15/0
C7887/C7890,11,田心东,19:48,19:49,1分钟,-1分,1,64,0,0,0,0/0/0,0/0,26/0
C7887/C7890,12,大丰,19:52,19:54,2分钟,-1分,1,67,0,0,0,0/0/0,0/0,27/0
C7887/C7890,13,株洲南,20:04,终点站,,-1分,1,80,0,0,0,0/0/0,0/0,40/0
