train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
G1626/G1627,1,长沙南,始发站,16:19,,0分,1,0,0,0,0,0/0/0,0/0,0/0
G1626/G1627,2,萍乡北,16:46,16:48,2分钟,27分,1,105,0,0,0,0/0/0,0/0,48/81
G1626/G1627,3,新余北,17:16,17:18,2分钟,57分,1,215,0,0,0,0/0/0,0/0,98.5/166.5
G1626/G1627,4,南昌西,17:51,18:09,18分钟,1小时32分,1,342,0,0,0,0/0/0,0/0,157/264.5
G1626/G1627,5,抚州,18:49,18:52,3分钟,2小时30分,1,443,0,0,0,0/0/0,0/0,206/326
G1626/G1627,6,南丰,19:20,19:22,2分钟,3小时1分,1,523,0,0,0,0/0/0,0/0,210/349.5
G1626/G1627,7,泰宁,19:51,19:53,2分钟,3小时32分,1,602,0,0,0,0/0/0,0/0,233/386.5
G1626/G1627,8,三明北,20:26,20:30,4分钟,4小时7分,1,694,0,0,0,0/0/0,0/0,260/429.5
G1626/G1627,9,尤溪,20:49,20:51,2分钟,4小时30分,1,736,0,0,0,0/0/0,0/0,272.5/449.5
G1626/G1627,10,福州,21:44,终点站,,5小时25分,1,914,0,0,0,0/0/0,0/0,317.5/524.5
