train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
K1984/K1985,1,南通,始发站,10:57,,0分,1,0,-,-,0,0/0/0,0/0,0/0
K1984/K1985,2,海安,11:38,11:41,3分钟,41分,1,65,12.5,-,0,58.5/63.5/66.5,87.5/93.5,0/0
K1984/K1985,3,泰州,12:15,12:20,5分钟,1小时18分,1,119,18.5,-,0,64.5/69.5/72.5,97.5/103.5,0/0
K1984/K1985,4,扬州,13:00,13:04,4分钟,2小时3分,1,183,28.5,-,0,74.5/79.5/82.5,113.5/119.5,0/0
K1984/K1985,5,蚌埠,15:36,15:53,17分钟,4小时39分,1,433,64.5,-,0,115.5/119.5/122.5,175.5/182.5,0/0
K1984/K1985,6,徐州,17:39,17:57,18分钟,6小时42分,1,597,81,-,0,144/148/154,222/231,0/0
K1984/K1985,7,枣庄西,18:48,18:50,2分钟,7小时51分,1,665,91,-,0,158/164/169,243/253,0/0
K1984/K1985,8,兖州,19:49,19:53,4分钟,8小时52分,1,760,102,-,0,178/184/190,274/285,0/0
K1984/K1985,9,泰山,20:49,20:51,2分钟,9小时52分,1,843,112,-,0,194/200/208,301/315,0/0
K1984/K1985,10,德州,22:51,22:53,2分钟,11小时54分,1,1034,135.5,-,0,232.5/240.5/247.5,360.5/377.5,0/0
K1984/K1985,11,天津,01:24,01:32,8分钟,14小时27分,2,1273,156.5,-,0,270.5/279.5/288.5,422.5/440.5,0/0
K1984/K1985,12,唐山,02:52,02:56,4分钟,15小时55分,2,1396,168.5,-,0,288.5/298.5/307.5,450.5/470.5,0/0
K1984/K1985,13,山海关,05:11,05:17,6分钟,18小时14分,2,1569,189.5,-,0,322.5/333.5/343.5,504.5/527.5,0/0
K1984/K1985,14,绥中,05:59,06:01,2分钟,19小时2分,2,1634,192,-,0,328/339/351,515/537,0/0
K1984/K1985,15,兴城,06:30,06:32,2分钟,19小时33分,2,1682,198,-,0,337/349/361,530/552,0/0
K1984/K1985,16,葫芦岛,06:49,06:52,3分钟,19小时52分,2,1703,198,-,0,337/349/361,530/552,0/0
K1984/K1985,17,锦州,07:31,07:36,5分钟,20小时34分,2,1753,201,-,0,343/355/367,542/566,0/0
K1984/K1985,18,沟帮子,08:16,08:18,2分钟,21小时19分,2,1817,206,-,0,353/365/377,556/582,0/0
K1984/K1985,19,大虎山,08:45,08:47,2分钟,21小时48分,2,1859,213,-,0,363/375/388,572/598,0/0
K1984/K1985,20,沈阳北,10:19,10:30,11分钟,23小时22分,2,1986,224,-,0,381/393/407,598/625,0/0
K1984/K1985,21,昌图,11:47,12:12,25分钟,24小时50分,2,2118,236,-,0,399/414/428,629/656,0/0
K1984/K1985,22,四平,12:47,12:49,2分钟,25小时50分,2,2171,240,-,0,408/421/436,640/669,0/0
K1984/K1985,23,公主岭,13:22,13:24,2分钟,26小时25分,2,2224,243,-,0,414/429/444,654/684,0/0
K1984/K1985,24,长春,14:05,14:23,18分钟,27小时8分,2,2286,251,-,0,426/441/456,673/703,0/0
K1984/K1985,25,九台,15:02,15:05,3分钟,28小时5分,2,2338,251,-,0,426/441/456,673/703,0/0
K1984/K1985,26,吉林,16:00,终点站,,29小时3分,2,2414,263.5,-,0,446.5/462.5/477.5,704.5/735.5,0/0
