train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
G2207,1,徐州东,始发站,08:00,,0分,1,0,0,0,0,0/0/0,0/0,0/0
G2207,2,永城北,08:26,08:28,2分钟,26分,1,81,0,0,0,0/0/0,0/0,37/59.5
G2207,3,砀山南,08:39,08:43,4分钟,39分,1,108,0,0,0,0/0/0,0/0,49.5/79.5
G2207,4,商丘,09:00,09:03,3分钟,1小时0分,1,170,0,0,0,0/0/0,0/0,78/125
G2207,5,民权北,09:19,09:21,2分钟,1小时19分,1,220,0,0,0,0/0/0,0/0,101/161.5
G2207,6,兰考南,09:34,09:36,2分钟,1小时34分,1,255,0,0,0,0/0/0,0/0,117/187.5
G2207,7,开封北,09:52,09:59,7分钟,1小时52分,1,308,0,0,0,0/0/0,0/0,141.5/226.5
G2207,8,郑州东,10:20,10:23,3分钟,2小时20分,1,360,0,0,0,0/0/0,0/0,165.5/264.5
G2207,9,洛阳龙门,10:59,11:01,2分钟,2小时59分,1,503,0,0,0,0/0/0,0/0,231/369.5
G2207,10,灵宝西,11:42,11:44,2分钟,3小时42分,1,674,0,0,0,0/0/0,0/0,301.5/482.5
G2207,11,渭南北,12:15,12:17,2分钟,4小时15分,1,820,0,0,0,0/0/0,0/0,362/579
G2207,12,西安北,12:39,12:47,8分钟,4小时39分,1,883,0,0,0,0/0/0,0/0,388/620.5
G2207,13,洋县西,13:43,13:45,2分钟,5小时43分,1,1076,0,0,0,0/0/0,0/0,0/0
G2207,14,汉中,14:03,14:07,4分钟,6小时3分,1,1125,0,0,0,0/0/0,0/0,485/775.5
G2207,15,宁强南,14:30,14:33,3分钟,6小时30分,1,1201,0,0,0,0/0/0,0/0,515/824.5
G2207,16,广元,14:57,15:02,5分钟,6小时57分,1,1263,0,0,0,0/0/0,0/0,540/863.5
G2207,17,绵阳,15:54,15:56,2分钟,7小时54分,1,1428,0,0,0,0/0/0,0/0,606/969.5
G2207,18,德阳,16:13,16:15,2分钟,8小时13分,1,1475,0,0,0,0/0/0,0/0,624/999.5
G2207,19,成都东,16:39,16:53,14分钟,8小时39分,1,1541,0,0,0,0/0/0,0/0,651/1041.5
G2207,20,大足南,17:47,17:49,2分钟,9小时47分,1,1764,0,0,0,0/0/0,0/0,0/0
G2207,21,璧山,18:05,18:07,2分钟,10小时5分,1,1816,0,0,0,0/0/0,0/0,784/1254
G2207,22,重庆西,18:24,终点站,,10小时24分,1,1843,0,0,0,0/0/0,0/0,797/1275
