train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
T261,1,大连,始发站,16:14,,0分,1,0,-,-,0,0/0/0,0/0,0/0
T261,2,金州,16:39,16:42,3分钟,25分,1,33,9,-,0,55/60/63,81.5/87.5,0/0
T261,3,普兰店,17:14,17:17,3分钟,1小时0分,1,78,335,-,0,566/585/606,986/1030,0/0
T261,4,瓦房店,17:36,17:40,4分钟,1小时22分,1,105,16.5,-,0,62.5/67.5/70.5,96.5/102.5,0/0
T261,5,鞍山,19:45,19:48,3分钟,3小时31分,1,308,46.5,-,0,92.5/97.5/100.5,140.5/146.5,0/0
T261,6,辽阳,20:05,20:07,2分钟,3小时51分,1,333,50.5,-,0,96.5/101.5/104.5,146.5/152.5,0/0
T261,7,沈阳,20:54,21:02,8分钟,4小时40分,1,533,54.5,-,0,100.5/105.5/108.5,155.5/161.5,0/0
T261,8,四平,22:43,22:45,2分钟,6小时29分,1,585,81,-,0,144/148/154,222/231,0/0
T261,9,长春,23:48,23:56,8分钟,7小时34分,1,700,93,-,0,163/168/174,251/263,0/0
T261,10,哈尔滨,02:11,02:22,11分钟,9小时57分,2,946,124,-,0,215/223/230,336/351,0/0
T261,11,尚志,04:11,04:13,2分钟,11小时57分,2,1087,141.5,-,0,244.5/252.5/261.5,381.5/398.5,0/0
T261,12,牡丹江,07:05,07:20,15分钟,14小时51分,2,1301,163.5,-,0,280.5/289.5/299.5,438.5/456.5,0/0
T261,13,林口,08:56,08:58,2分钟,16小时42分,2,1425,173.5,-,0,296.5/306.5/317.5,464.5/484.5,0/0
T261,14,鸡西,10:13,终点站,,17小时59分,2,1509,180.5,-,0,310.5/321.5/331.5,488.5/509.5,0/0
