train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
D2313,1,泉州,始发站,08:02,,0分,1,0,0,0,0,0/0/0,0/0,0/0
D2313,2,晋江,08:13,08:15,2分钟,11分,1,25,0,0,0,0/0/0,0/0,9/14
D2313,3,厦门北,08:35,08:45,10分钟,33分,1,71,0,0,0,0/0/0,0/0,25/40
D2313,4,角美,08:57,09:01,4分钟,55分,1,95,0,0,0,0/0/0,0/0,33/53
D2313,5,漳浦,09:27,09:30,3分钟,1小时25分,1,158,0,0,0,0/0/0,0/0,56/89
D2313,6,诏安,09:56,09:58,2分钟,1小时54分,1,221,0,0,0,0/0/0,0/0,64.5/78
D2313,7,潮汕,10:20,10:26,6分钟,2小时18分,1,280,0,0,0,0/0/0,0/0,98/157
D2313,8,普宁,10:47,10:49,2分钟,2小时45分,1,333,0,0,0,0/0/0,0/0,116/186
D2313,9,陆丰,11:13,11:15,2分钟,3小时11分,1,394,0,0,0,0/0/0,0/0,138/220
D2313,10,汕尾,11:30,11:32,2分钟,3小时28分,1,529,0,0,0,0/0/0,0/0,134.5/161
D2313,11,深圳坪山,12:14,12:16,2分钟,4小时12分,1,549,0,0,0,0/0/0,0/0,192/307
D2313,12,深圳北,12:42,终点站,,4小时40分,1,585,0,0,0,0/0/0,0/0,205/328
