train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
K95,1,北京,始发站,23:03,,0分,1,0,-,-,0,0/0/0,0/0,0/0
K95,2,唐山北,00:37,00:42,5分钟,1小时34分,2,151,23.5,-,0,69.5/74.5/77.5,105.5/111.5,0/0
K95,3,山海关,02:38,02:44,6分钟,3小时35分,2,310,46.5,-,0,92.5/97.5/100.5,140.5/146.5,0/0
K95,4,锦州,04:48,04:54,6分钟,5小时45分,2,499,72,-,0,129/132/136,197/204,0/0
K95,5,沟帮子,05:34,05:37,3分钟,6小时31分,2,563,78,-,0,139/144/148,214/223,0/0
K95,6,盘锦,06:02,06:05,3分钟,6小时59分,2,594,81,-,0,144/148/154,222/231,0/0
K95,7,鞍山,07:27,07:30,3分钟,8小时24分,2,707,98,-,0,171/176/182,263/275,0/0
K95,8,辽阳,07:49,07:51,2分钟,8小时46分,2,732,98,-,0,171/176/182,263/275,0/0
K95,9,沈阳,08:39,09:03,24分钟,9小时36分,2,796,105,-,0,184/190/196,285/297,0/0
K95,10,抚顺北,09:52,终点站,,10小时49分,2,856,112,-,0,194/200/208,301/315,0/0
