train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
T211,1,上海南,始发站,11:41,,0分,1,0,-,-,0,0/0/0,0/0,0/0
T211,2,嘉兴,12:25,12:28,3分钟,44分,1,80,12.5,-,0,58.5/63.5/66.5,89.5/95.5,0/0
T211,3,海宁,12:52,12:55,3分钟,1小时11分,1,108,16.5,-,0,62.5/67.5/70.5,96.5/102.5,0/0
T211,4,杭州东,13:39,13:45,6分钟,1小时58分,1,167,24.5,-,0,70.5/75.5/78.5,108.5/114.5,0/0
T211,5,义乌,14:53,14:56,3分钟,3小时12分,1,312,46.5,-,0,92.5/97.5/100.5,140.5/146.5,0/0
T211,6,金华,15:32,15:38,6分钟,3小时51分,1,360,51.5,-,0,97.5/102.5/105.5,149.5/155.5,0/0
T211,7,衢州,16:24,16:27,3分钟,4小时43分,1,446,64.5,-,0,115.5/119.5/122.5,175.5/182.5,0/0
T211,8,上饶,17:43,17:48,5分钟,6小时2分,1,557,78,-,0,139/144/148,214/223,0/0
T211,9,鹰潭,18:49,18:58,9分钟,7小时8分,1,673,93,-,0,163/168/174,251/263,0/0
T211,10,吉安,21:47,21:51,4分钟,10小时6分,1,987,128.5,-,0,222.5/230.5/237.5,348.5/363.5,0/0
T211,11,赣州,23:38,23:59,21分钟,11小时57分,1,1173,148.5,-,0,254.5/263.5/272.5,398.5/415.5,0/0
T211,12,龙川,02:44,03:01,17分钟,15小时3分,2,1414,185.5,-,0,314.5/326.5/336.5,491.5/512.5,0/0
T211,13,河源,03:51,03:55,4分钟,16小时10分,2,1489,197.5,-,0,334.5/346.5/357.5,521.5/543.5,0/0
T211,14,惠州,04:48,04:52,4分钟,17小时7分,2,1569,201.5,-,0,342.5/354.5/365.5,535.5/557.5,0/0
T211,15,东莞东,05:33,05:38,5分钟,17小时52分,2,1623,217,-,0,366/379/392,574/598,0/0
T211,16,深圳,06:16,终点站,,18小时35分,2,1684,234,-,0,391/407/420,613/638,0/0
