train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
4134,1,前进镇,始发站,03:00,,0分,1,0,-,-,0,0/0/0,0/0,0/0
4134,2,换新天,03:16,03:23,7分钟,16分,1,22,3,-,0,0/0/0,0/0,0/0
4134,3,建三江,03:46,03:48,2分钟,46分,1,85,4,-,0,38/41/43,0/0,0/0
4134,4,富锦,04:22,04:25,3分钟,1小时22分,1,109,7.5,-,0,0/0/0,0/0,0/0
4134,5,新友谊,05:09,05:23,14分钟,2小时9分,1,171,13.5,-,0,47.5/50.5/52.5,0/0,0/0
4134,6,红兴隆,05:36,05:38,2分钟,2小时36分,1,189,13.5,-,0,0/0/0,0/0,0/0
4134,7,升昌,05:51,05:58,7分钟,2小时51分,1,206,16.5,-,0,50.5/53.5/55.5,0/0,0/0
4134,8,福利屯,06:30,06:38,8分钟,3小时30分,1,226,18.5,-,0,0/0/0,0/0,0/0
4134,9,太平镇,07:08,07:10,2分钟,4小时8分,1,262,20.5,-,0,54.5/57.5/59.5,0/0,0/0
4134,10,四马架,07:20,07:26,6分钟,4小时20分,1,271,20.5,-,0,0/0/0,0/0,0/0
4134,11,永胜,07:40,07:42,2分钟,4小时40分,1,281,21.5,-,0,55.5/58.5/60.5,0/0,0/0
4134,12,佳木斯,08:12,终点站,,5小时12分,1,294,21.5,-,0,55.5/58.5/60.5,0/0,0/0
