train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
C7030,1,深圳,始发站,18:17,,0分,1,0,0,0,0,0/0/0,0/0,0/0
C7030,2,平湖,18:28,18:30,2分钟,11分,1,20,0,0,0,0/0/0,0/0,25/30
C7030,3,樟木头,18:42,18:44,2分钟,25分,1,44,0,0,0,0/0/0,0/0,39.5/44.5
C7030,4,常平,18:51,18:53,2分钟,34分,1,57,0,0,0,0/0/0,0/0,44.5/49.5
C7030,5,东莞,19:03,19:05,2分钟,46分,1,76,0,0,0,0/0/0,0/0,53.5/58.5
C7030,6,广州东,19:39,终点站,,1小时22分,1,139,0,0,0,0/0/0,0/0,79.5/99.5
