train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
P100,1,九龙,始发站,15:15,-,19小时22分,-,0,-,-,0,0/0/0,0/0,0/0
P100,2,上海,10:37,终点站,-,19小时22分,-,1991,-,-,0,518/529/540,835/835,0/0
