train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
2602/2603,1,秦皇岛,始发站,17:20,,0分,1,0,-,-,0,0/0/0,0/0,0/0
2602/2603,2,北戴河,17:38,17:42,4分钟,18分,1,22,7,-,0,53/58/61,78/84,0/0
2602/2603,3,昌黎,18:04,18:07,3分钟,44分,1,50,9,-,0,55/60/63,81.5/87.5,0/0
2602/2603,4,滦县,18:46,18:55,9分钟,1小时26分,1,91,13.5,-,0,59.5/64.5/67.5,90.5/96.5,0/0
2602/2603,5,唐山,20:00,20:02,2分钟,2小时40分,1,162,21.5,-,0,67.5/72.5/75.5,105.5/111.5,0/0
2602/2603,6,芦台,20:30,20:32,2分钟,3小时10分,1,204,29.5,-,0,75.5/80.5/83.5,115.5/121.5,0/0
2602/2603,7,天津,21:46,22:11,25分钟,4小时26分,1,285,38.5,-,0,84.5/89.5/92.5,130.5/136.5,0/0
2602/2603,8,北京,23:48,00:18,30分钟,6小时28分,1,422,54.5,-,0,102.5/106.5/109.5,158.5/166.5,0/0
2602/2603,9,张家口,03:48,03:54,6分钟,10小时28分,2,618,-,-,0,0/0/0,0/0,0/0
2602/2603,10,大同,06:33,终点站,,13小时13分,2,796,93,-,0,172/178/184,273/285,0/0
