train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
Z111/Z114,1,哈尔滨西,始发站,11:10,,0分,1,0,-,-,0,0/0/0,0/0,0/0
Z111/Z114,2,长春,13:03,13:11,8分钟,1小时53分,1,239,37.5,-,0,83.5/88.5/91.5,125.5/131.5,0/0
Z111/Z114,3,四平,14:12,14:15,3分钟,3小时2分,1,354,51.5,-,0,97.5/102.5/105.5,149.5/155.5,0/0
Z111/Z114,4,沈阳北,15:51,15:59,8分钟,4小时41分,1,539,75,-,0,133/138/142,205/214,0/0
Z111/Z114,5,锦州南,17:45,17:48,3分钟,6小时35分,1,761,102,-,0,178/184/190,274/285,0/0
Z111/Z114,6,山海关,19:18,19:24,6分钟,8小时8分,1,956,119,-,0,207/215/221,324/337,0/0
Z111/Z114,7,秦皇岛,19:42,19:47,5分钟,8小时32分,1,943,124,-,0,215/223/230,336/351,0/0
Z111/Z114,8,北戴河,20:04,20:15,11分钟,8小时54分,1,965,124,-,0,215/223/230,336/351,0/0
Z111/Z114,9,唐山,21:24,21:27,3分钟,10小时14分,1,1105,141.5,-,0,244.5/252.5/261.5,381.5/398.5,0/0
Z111/Z114,10,天津,22:38,22:44,6分钟,11小时28分,1,1228,152.5,-,0,261.5/270.5/279.5,409.5/427.5,0/0
Z111/Z114,11,枣强,01:41,01:44,3分钟,14小时31分,2,1528,-,-,0,0/0/0,0/0,0/0
Z111/Z114,12,菏泽,03:55,03:59,4分钟,16小时45分,2,1805,192,-,0,328/339/351,515/537,0/0
Z111/Z114,13,商丘南,04:56,04:58,2分钟,17小时46分,2,1910,217,-,0,370/383/397,585/611,0/0
Z111/Z114,14,阜阳,06:22,06:47,25分钟,19小时12分,2,2078,229,-,0,389/403/416,613/640,0/0
Z111/Z114,15,九江,10:44,10:48,4分钟,23小时34分,2,2537,268.5,-,0,455.5/472.5/487.5,718.5/751.5,0/0
Z111/Z114,16,南昌西,11:52,12:01,9分钟,24小时42分,2,2679,278.5,-,0,471.5/488.5/506.5,747.5/780.5,0/0
Z111/Z114,17,吉安,14:02,14:07,5分钟,26小时52分,2,2905,299.5,-,0,507.5/524.5/542.5,802.5/838.5,0/0
Z111/Z114,18,赣州,15:58,16:22,24分钟,28小时48分,2,3091,315.5,-,0,529.5/547.5/566.5,834.5/871.5,0/0
Z111/Z114,19,韶关东,18:41,18:47,6分钟,31小时31分,2,3339,323,-,0,546/566/585,863/901,0/0
Z111/Z114,20,广州,21:05,21:30,25分钟,33小时55分,2,3516,341,-,0,576/596/617,973/1015,0/0
Z111/Z114,21,佛山,21:53,21:59,6分钟,34小时43分,2,3538,341,-,0,576/596/617,989/1032,0/0
Z111/Z114,22,肇庆,23:04,23:10,6分钟,35小时54分,2,3625,352,-,0,595/616/637,1006/1051,0/0
Z111/Z114,23,茂名,01:56,02:03,7分钟,38小时46分,3,3877,372,-,0,627/649/672,1050/1096,0/0
Z111/Z114,24,湛江西,02:52,02:58,6分钟,39小时42分,3,3970,401.5,-,0,698.5/725.5/750.5,1155.5/1207.5,0/0
Z111/Z114,25,徐闻,04:40,05:04,24分钟,41小时30分,3,4083,418.5,-,0,728.5/757.5/783.5,1210.5/1263.5,0/0
Z111/Z114,26,海口,08:46,终点站,,45小时36分,3,4276,444.5,-,0,757.5/788.5/814.5,1266.5/1321.5,0/0
