train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
Z335/Z338,1,包头,始发站,08:58,,0分,1,0,-,-,0,0/0/0,0/0,0/0
Z335/Z338,2,包头东,09:13,09:17,4分钟,15分,1,16,8,-,0,54/59/62,78/84,0/0
Z335/Z338,3,呼和浩特,10:32,10:40,8分钟,1小时34分,1,165,24.5,-,0,70.5/75.5/78.5,108.5/114.5,0/0
Z335/Z338,4,集宁南,11:58,12:04,6分钟,3小时0分,1,323,50.5,-,0,96.5/101.5/104.5,146.5/152.5,0/0
Z335/Z338,5,大同,13:45,14:00,15分钟,4小时47分,1,450,64.5,-,0,115.5/119.5/122.5,175.5/182.5,0/0
Z335/Z338,6,张家口,16:22,16:28,6分钟,7小时24分,1,628,-,-,0,0/0/0,0/0,0/0
Z335/Z338,7,沙城,17:32,17:34,2分钟,8小时34分,1,576,98,-,0,171/176/182,263/275,0/0
Z335/Z338,8,石家庄,22:44,23:01,17分钟,13小时46分,1,972,124,-,0,215/223/230,336/351,0/0
Z335/Z338,9,郑州,02:27,02:33,6分钟,17小时29分,2,1380,163.5,-,0,280.5/289.5/299.5,438.5/456.5,0/0
Z335/Z338,10,岳阳,09:21,09:27,6分钟,24小时23分,2,2131,236,-,0,399/414/428,629/656,0/0
Z335/Z338,11,长沙,10:47,10:55,8分钟,25小时49分,2,2278,243,-,0,414/429/444,654/684,0/0
Z335/Z338,12,株洲,11:30,11:39,9分钟,26小时32分,2,2330,251,-,0,426/441/456,673/703,0/0
Z335/Z338,13,衡阳,12:58,13:07,9分钟,28小时0分,2,2464,263.5,-,0,446.5/462.5/477.5,704.5/735.5,0/0
Z335/Z338,14,永州,14:27,14:35,8分钟,29小时29分,2,2600,273.5,-,0,463.5/480.5/496.5,734.5/767.5,0/0
Z335/Z338,15,桂林北,16:11,16:17,6分钟,31小时13分,2,2799,290.5,-,0,491.5/507.5/525.5,775.5/810.5,0/0
Z335/Z338,16,柳州,17:47,17:55,8分钟,32小时49分,2,2963,299.5,-,0,507.5/524.5/542.5,802.5/838.5,0/0
Z335/Z338,17,南宁,21:27,终点站,,36小时29分,2,3156,317,-,0,536/555/575,849/887,0/0
