train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
C7644,1,珠海,始发站,18:34,,0分,1,0,0,0,0,0/0/0,0/0,0/0
C7644,2,明珠,18:44,18:45,1分钟,10分,1,7,0,0,0,0/0/0,0/0,15/0
C7644,3,唐家湾,18:53,18:55,2分钟,19分,1,19,0,0,0,0/0/0,0/0,10/0
C7644,4,中山北,19:08,19:10,2分钟,34分,1,52,0,0,0,0/0/0,0/0,30/0
C7644,5,小榄,19:19,19:21,2分钟,45分,1,71,0,0,0,0/0/0,0/0,40/0
C7644,6,顺德,19:34,19:36,2分钟,1小时0分,1,101,0,0,0,0/0/0,0/0,60/0
C7644,7,广州南,19:46,终点站,,1小时12分,1,116,0,0,0,0/0/0,0/0,70/90
