train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
2727,1,大连,始发站,10:06,,0分,1,0,-,-,0,0/0/0,0/0,0/0
2727,2,金州,10:31,10:34,3分钟,25分,1,33,7,-,0,53/58/61,79.5/85.5,0/0
2727,3,瓦房店,11:21,11:25,4分钟,1小时15分,1,105,14.5,-,0,60.5/65.5/68.5,94.5/100.5,0/0
2727,4,熊岳城,12:14,12:16,2分钟,2小时8分,1,179,25.5,-,0,71.5/76.5/79.5,109.5/115.5,0/0
2727,5,大石桥,12:58,13:01,3分钟,2小时52分,1,240,32.5,-,0,78.5/83.5/86.5,120.5/126.5,0/0
2727,6,海城,13:26,13:28,2分钟,3小时20分,1,272,36.5,-,0,82.5/87.5/90.5,127.5/133.5,0/0
2727,7,鞍山,13:54,13:58,4分钟,3小时48分,1,308,40.5,-,0,86.5/91.5/94.5,134.5/140.5,0/0
2727,8,辽阳,14:17,14:20,3分钟,4小时11分,1,333,44.5,-,0,90.5/95.5/98.5,140.5/146.5,0/0
2727,9,苏家屯,14:55,14:58,3分钟,4小时49分,1,381,48.5,-,0,94.5/99.5/102.5,149.5/155.5,0/0
2727,10,沈阳,15:16,15:26,10分钟,5小时10分,1,397,48.5,-,0,94.5/99.5/102.5,149.5/155.5,0/0
2727,11,沈阳北,15:33,15:40,7分钟,5小时27分,1,400,48.5,-,0,94.5/99.5/102.5,149.5/155.5,0/0
2727,12,铁岭,16:21,16:23,2分钟,6小时15分,1,467,61,-,0,115/118/122,178/186,0/0
2727,13,昌图,17:02,17:04,2分钟,6小时56分,1,532,66,-,0,115/118/122,178/186,0/0
2727,14,四平,17:43,17:45,2分钟,7小时37分,1,585,72,-,0,135/139/145,213/222,0/0
2727,15,公主岭,18:19,18:21,2分钟,8小时13分,1,638,75,-,0,141/145/150,222/233,0/0
2727,16,长春,19:05,19:16,11分钟,8小时59分,1,700,82,-,0,152/157/163,240/252,0/0
2727,17,德惠,20:07,20:09,2分钟,10小时1分,1,781,93,-,0,172/178/184,273/285,0/0
2727,18,陶赖昭,20:36,20:38,2分钟,10小时30分,1,823,98,-,0,180/186/194,287/301,0/0
2727,19,扶余,20:56,20:58,2分钟,10小时50分,1,844,98,-,0,180/186/194,287/301,0/0
2727,20,哈尔滨西,22:04,22:11,7分钟,11小时58分,1,937,105,-,0,193/201/207,310/323,0/0
2727,21,哈尔滨,22:23,22:34,11分钟,12小时17分,1,946,109,-,0,200/208/215,321/336,0/0
2727,22,牡丹江,04:18,04:27,9分钟,18小时12分,2,1315,143.5,-,0,260.5/269.5/279.5,418.5/436.5,0/0
2727,23,穆棱,05:07,05:09,2分钟,19小时1分,2,1381,148.5,-,0,268.5/278.5/287.5,430.5/450.5,0/0
2727,24,绥阳,05:40,05:43,3分钟,19小时34分,2,1431,152.5,-,0,275.5/285.5/296.5,443.5/463.5,0/0
2727,25,绥芬河,06:02,终点站,,19小时56分,2,1452,156.5,-,0,283.5/294.5/304.5,455.5/476.5,0/0
