train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
C1044,1,珲春,始发站,16:11,,0分,1,0,0,0,0,0/0/0,0/0,0/0
C1044,2,图们北,16:33,16:35,2分钟,22分,1,55,0,0,0,0/0/0,0/0,17/20.5
C1044,3,延吉西,16:51,16:54,3分钟,40分,1,91,0,0,0,0/0/0,0/0,28/33.5
C1044,4,安图西,17:13,17:15,2分钟,1小时2分,1,141,0,0,0,0/0/0,0/0,43.5/52
C1044,5,大石头南,17:32,17:34,2分钟,1小时21分,1,184,0,0,0,0/0/0,0/0,57/91
C1044,6,敦化,17:44,17:46,2分钟,1小时33分,1,204,0,0,0,0/0/0,0/0,63/75.5
C1044,7,蛟河西,18:18,18:20,2分钟,2小时7分,1,295,0,0,0,0/0/0,0/0,91/109
C1044,8,吉林,18:47,18:50,3分钟,2小时36分,1,360,0,0,0,0/0/0,0/0,111/133.5
C1044,9,龙嘉,19:19,19:20,1分钟,3小时8分,1,439,0,0,0,0/0/0,0/0,134.5/215
C1044,10,长春,19:35,终点站,,3小时24分,1,471,0,0,0,0/0/0,0/0,143.5/172.5
