train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
C7533,1,东莞西,始发站,13:50,,0分,1,0,0,0,0,0/0/0,0/0,0/0
C7533,2,道滘,13:53,13:55,2分钟,3分,1,4,0,0,0,0/0/0,0/0,5/0
C7533,3,西平西,14:01,14:02,1分钟,11分,1,14,0,0,0,0/0/0,0/0,8/0
C7533,4,东城南,14:05,14:07,2分钟,15分,1,17,0,0,0,0/0/0,0/0,10/0
C7533,5,寮步,14:12,14:14,2分钟,22分,1,26,0,0,0,0/0/0,0/0,15/0
C7533,6,松山湖北,14:18,14:20,2分钟,28分,1,32,0,0,0,0/0/0,0/0,20/0
C7533,7,大朗镇,14:24,14:25,1分钟,34分,1,38,0,0,0,0/0/0,0/0,25/0
C7533,8,常平南,14:30,14:31,1分钟,40分,1,44,0,0,0,0/0/0,0/0,25/0
C7533,9,常平东,14:35,14:37,2分钟,45分,1,48,0,0,0,0/0/0,0/0,30/0
C7533,10,樟木头东,14:42,14:43,1分钟,52分,1,55,0,0,0,0/0/0,0/0,35/0
C7533,11,银瓶,14:46,14:48,2分钟,56分,1,60,0,0,0,0/0/0,0/0,40/0
C7533,12,沥林北,14:53,14:55,2分钟,1小时3分,1,68,0,0,0,0/0/0,0/0,40/0
C7533,13,仲恺,15:01,15:03,2分钟,1小时11分,1,80,0,0,0,0/0/0,0/0,50/0
C7533,14,惠环,15:07,15:08,1分钟,1小时17分,1,85,0,0,0,0/0/0,0/0,50/0
C7533,15,龙丰,15:12,15:14,2分钟,1小时22分,1,90,0,0,0,0/0/0,0/0,55/0
C7533,16,西湖东,15:17,15:18,1分钟,1小时27分,1,93,0,0,0,0/0/0,0/0,55/0
C7533,17,云山,15:22,15:23,1分钟,1小时32分,1,96,0,0,0,0/0/0,0/0,55/0
C7533,18,小金口,15:30,终点站,,1小时40分,1,101,0,0,0,0/0/0,0/0,60/0
