train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
K767/K770,1,广州,始发站,10:00,,0分,1,0,-,-,0,0/0/0,0/0,0/0
K767/K770,2,韶关东,12:16,12:22,6分钟,2小时16分,1,221,37.5,-,0,83.5/88.5/91.5,120.5/124.5,0/0
K767/K770,3,郴州,14:01,14:07,6分钟,4小时1分,1,374,53.5,-,0,99.5/104.5/107.5,195.5/203.5,0/0
K767/K770,4,耒阳,14:59,15:10,11分钟,4小时59分,1,458,64.5,-,0,115.5/119.5/122.5,227.5/237.5,0/0
K767/K770,5,衡阳,16:03,16:09,6分钟,6小时3分,1,521,75,-,0,133/138/142,255/267,0/0
K767/K770,6,衡山,16:40,16:43,3分钟,6小时40分,1,572,78,-,0,139/144/148,269/281,0/0
K767/K770,7,株洲,17:41,17:47,6分钟,7小时41分,1,655,91,-,0,158/164/169,301/314,0/0
K767/K770,8,长沙,18:26,18:40,14分钟,8小时26分,1,707,98,-,0,171/176/182,307/320,0/0
K767/K770,9,岳阳,20:24,20:36,12分钟,10小时24分,1,854,112,-,0,194/200/208,357/373,0/0
K767/K770,10,白河东,06:36,06:38,2分钟,20小时36分,2,1644,192,-,0,328/339/351,590/615,0/0
K767/K770,11,蜀河,07:06,07:08,2分钟,21小时6分,2,1685,-,-,0,0/0/0,0/0,0/0
K767/K770,12,旬阳,07:29,07:31,2分钟,21小时29分,2,1727,198,-,0,337/349/361,616/643,0/0
K767/K770,13,安康,08:10,08:36,26分钟,22小时10分,2,1771,201,-,0,343/355/367,628/656,0/0
K767/K770,14,石泉县,09:54,09:57,3分钟,23小时54分,2,1859,213,-,0,363/375/388,640/668,0/0
K767/K770,15,西乡,10:39,10:41,2分钟,24小时39分,2,1918,217,-,0,370/383/397,667/696,0/0
K767/K770,16,汉中,12:44,终点站,,26小时44分,2,2004,224,-,0,381/393/407,682/711,0/0
