train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
T9515/T9518,1,喀什,始发站,18:29,,0分,1,0,-,-,0,0/0/0,0/0,0/0
T9515/T9518,2,阿图什,18:55,18:57,2分钟,26分,1,36,8,-,0,55/60/63,81.5/87.5,0/0
T9515/T9518,3,巴楚,20:40,20:45,5分钟,2小时11分,1,246,40.5,-,0,86.5/91.5/94.5,129.5/136.5,0/0
T9515/T9518,4,阿克苏,22:54,23:00,6分钟,4小时25分,1,463,69,-,0,123/126/130,186/194,0/0
T9515/T9518,5,新和,00:36,00:38,2分钟,6小时7分,2,665,91,-,0,158/164/169,243/253,0/0
T9515/T9518,6,库车,01:02,01:08,6分钟,6小时33分,2,705,98,-,0,171/176/182,263/275,0/0
T9515/T9518,7,轮台,01:55,01:57,2分钟,7小时26分,2,798,105,-,0,184/190/196,285/297,0/0
T9515/T9518,8,库尔勒,03:31,03:46,15分钟,9小时2分,2,987,128.5,-,0,222.5/230.5/237.5,348.5/363.5,0/0
T9515/T9518,9,吐鲁番北,06:44,07:20,36分钟,12小时15分,2,1344,163.5,-,0,280.5/289.5/299.5,438.5/456.5,0/0
T9515/T9518,10,乌鲁木齐南,08:43,08:48,5分钟,14小时14分,2,1466,177.5,-,0,304.5/315.5/325.5,476.5/497.5,0/0
T9515/T9518,11,乌鲁木齐,09:02,终点站,,14小时33分,2,1475,177.5,-,0,304.5/315.5/325.5,476.5/497.5,0/0
