train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
K403/K406,1,重庆西,始发站,10:56,,0分,1,0,-,-,0,0/0/0,0/0,0/0
K403/K406,2,桐梓东,13:16,13:33,17分钟,2小时20分,1,168,24.5,-,0,70.5/75.5/78.5,108.5/114.5,0/0
K403/K406,3,贵阳,15:35,16:07,32分钟,4小时39分,1,357,51.5,-,0,97.5/102.5/105.5,149.5/155.5,0/0
K403/K406,4,凯里,18:29,18:37,8分钟,7小时33分,1,545,75,-,0,133/138/142,205/214,0/0
K403/K406,5,怀化,22:50,23:01,11分钟,11小时54分,1,814,105,-,0,184/190/196,285/297,0/0
K403/K406,6,娄底,02:53,02:59,6分钟,15小时57分,2,1129,141.5,-,0,244.5/252.5/261.5,381.5/398.5,0/0
K403/K406,7,湘潭,04:07,04:13,6分钟,17小时11分,2,1228,152.5,-,0,261.5/270.5/279.5,409.5/427.5,0/0
K403/K406,8,株洲,05:04,05:26,22分钟,18小时8分,2,1254,156.5,-,0,270.5/279.5/288.5,422.5/440.5,0/0
K403/K406,9,醴陵,05:54,05:58,4分钟,18小时58分,2,1296,156.5,-,0,270.5/279.5/288.5,422.5/440.5,0/0
K403/K406,10,萍乡,06:24,06:35,11分钟,19小时28分,2,1335,163.5,-,0,280.5/289.5/299.5,438.5/456.5,0/0
K403/K406,11,宜春,07:18,07:22,4分钟,20小时22分,2,1406,173.5,-,0,296.5/306.5/317.5,464.5/484.5,0/0
K403/K406,12,新余,07:59,08:03,4分钟,21小时3分,2,1460,177.5,-,0,304.5/315.5/325.5,476.5/497.5,0/0
K403/K406,13,樟树,08:50,08:54,4分钟,21小时54分,2,1536,180.5,-,0,310.5/321.5/331.5,488.5/509.5,0/0
K403/K406,14,丰城,09:11,09:15,4分钟,22小时15分,2,1560,189.5,-,0,322.5/333.5/343.5,504.5/527.5,0/0
K403/K406,15,向塘,09:40,10:10,30分钟,22小时44分,2,1593,189.5,-,0,322.5/333.5/343.5,504.5/527.5,0/0
K403/K406,16,新干,11:17,11:20,3分钟,24小时21分,2,1705,198,-,0,337/349/361,530/552,0/0
K403/K406,17,吉安,12:15,12:19,4分钟,25小时19分,2,1791,206,-,0,353/365/377,556/582,0/0
K403/K406,18,兴国,13:30,13:33,3分钟,26小时34分,2,1904,213,-,0,363/375/388,572/598,0/0
K403/K406,19,赣州,15:18,15:50,32分钟,28小时22分,2,1977,224,-,0,381/393/407,598/625,0/0
K403/K406,20,于都,16:25,16:28,3分钟,29小时29分,2,2031,224,-,0,381/393/407,598/625,0/0
K403/K406,21,会昌北,16:55,17:05,10分钟,29小时59分,2,2073,-,-,0,0/0/0,0/0,0/0
K403/K406,22,瑞金,17:26,17:40,14分钟,30小时30分,2,2103,229,-,0,389/403/416,613/640,0/0
K403/K406,23,长汀南,18:04,18:10,6分钟,31小时8分,2,2137,236,-,0,399/414/428,629/656,0/0
K403/K406,24,龙岩,19:21,19:25,4分钟,32小时25分,2,2248,243,-,0,414/429/444,654/684,0/0
K403/K406,25,厦门北,21:21,终点站,,34小时25分,2,2404,254.5,-,0,434.5/449.5/464.5,687.5/717.5,0/0
