train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
D2356,1,深圳北,始发站,14:06,,0分,1,0,0,0,0,0/0/0,0/0,0/0
D2356,2,深圳坪山,14:26,14:31,5分钟,20分,1,36,0,0,0,0/0/0,0/0,12/20
D2356,3,葵潭,15:32,15:34,2分钟,1小时26分,1,221,0,0,0,0/0/0,0/0,65/78
D2356,4,普宁,15:49,15:52,3分钟,1小时43分,1,252,0,0,0,0/0/0,0/0,88/141
D2356,5,潮汕,16:17,16:21,4分钟,2小时11分,1,305,0,0,0,0/0/0,0/0,96/154
D2356,6,饶平,16:40,16:44,4分钟,2小时34分,1,346,0,0,0,0/0/0,0/0,102/122
D2356,7,诏安,16:54,16:57,3分钟,2小时48分,1,364,0,0,0,0/0/0,0/0,115/184
D2356,8,漳浦,17:21,17:23,2分钟,3小时15分,1,427,0,0,0,0/0/0,0/0,149/239
D2356,9,漳州,17:42,17:57,15分钟,3小时36分,1,472,0,0,0,0/0/0,0/0,165/265
D2356,10,龙山镇,18:16,18:18,2分钟,4小时10分,1,521,0,0,0,0/0/0,0/0,0/0
D2356,11,龙岩,18:47,终点站,,4小时41分,1,586,0,0,0,0/0/0,0/0,198.5/318
