train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
C6971/C6974,1,长沙西,始发站,20:18,,0分,1,0,0,0,0,0/0/0,0/0,0/0
C6971/C6974,2,麓谷,20:23,20:25,2分钟,5分,1,4,0,0,0,0/0/0,0/0,4/0
C6971/C6974,3,尖山,20:28,20:29,1分钟,10分,1,7,0,0,0,0/0/0,0/0,4/0
C6971/C6974,4,谷山,20:32,20:34,2分钟,14分,1,9,0,0,0,0/0/0,0/0,4/0
C6971/C6974,5,八方山,20:37,20:38,1分钟,19分,1,12,0,0,0,0/0/0,0/0,5/0
C6971/C6974,6,观沙岭,20:41,20:42,1分钟,23分,1,13,0,0,0,0/0/0,0/0,6/0
C6971/C6974,7,开福寺,20:46,20:48,2分钟,28分,1,16,0,0,0,0/0/0,0/0,6/0
C6971/C6974,8,长沙,20:53,20:56,3分钟,35分,1,22,0,0,0,0/0/0,0/0,9/0
C6971/C6974,9,树木岭,21:01,21:02,1分钟,43分,1,27,0,0,0,0/0/0,0/0,11/0
C6971/C6974,10,香樟路,21:05,21:07,2分钟,47分,1,29,0,0,0,0/0/0,0/0,12/0
C6971/C6974,11,湘府路,21:10,21:12,2分钟,52分,1,32,0,0,0,0/0/0,0/0,13/0
C6971/C6974,12,先锋,21:17,21:18,1分钟,59分,1,38,0,0,0,0/0/0,0/0,15/0
C6971/C6974,13,板塘,21:35,21:36,1分钟,1小时17分,1,66,0,0,0,0/0/0,0/0,26/0
C6971/C6974,14,湘潭,21:45,终点站,,1小时27分,1,71,0,0,0,0/0/0,0/0,36/0
