train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
T168,1,南昌,始发站,19:20,,0分,1,0,-,-,0,0/0/0,0/0,0/0
T168,2,瑞昌,20:48,20:54,6分钟,1小时28分,1,145,23.5,-,0,69.5/74.5/77.5,104.5/110.5,0/0
T168,3,信阳,02:06,02:09,3分钟,6小时46分,2,589,81,-,0,144/148/154,222/231,0/0
T168,4,许昌,04:23,04:25,2分钟,9小时3分,2,805,105,-,0,184/190/196,285/297,0/0
T168,5,郑州,05:15,05:32,17分钟,9小时55分,2,891,115,-,0,200/206/214,312/325,0/0
T168,6,安阳,07:19,07:23,4分钟,11小时59分,2,1078,138.5,-,0,238.5/246.5/255.5,372.5/388.5,0/0
T168,7,邯郸,07:57,08:01,4分钟,12小时37分,2,1138,141.5,-,0,244.5/252.5/261.5,381.5/398.5,0/0
T168,8,邢台,08:29,08:39,10分钟,13小时9分,2,1190,148.5,-,0,254.5/263.5/272.5,398.5/415.5,0/0
T168,9,石家庄,09:42,09:48,6分钟,14小时22分,2,1299,156.5,-,0,270.5/279.5/288.5,422.5/440.5,0/0
T168,10,定州,10:30,10:37,7分钟,15小时10分,2,1590,168.5,-,0,288.5/298.5/307.5,450.5/470.5,0/0
T168,11,保定,11:14,11:18,4分钟,15小时54分,2,1434,173.5,-,0,296.5/306.5/317.5,464.5/484.5,0/0
T168,12,涿州,12:08,12:10,2分钟,16小时48分,2,1590,180.5,-,0,310.5/321.5/331.5,488.5/509.5,0/0
T168,13,北京西,13:05,终点站,,17小时45分,2,1580,189.5,-,0,322.5/333.5/343.5,504.5/527.5,0/0
