train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
D1958/D1959,1,太原南,始发站,10:17,,0分,1,0,0,0,0,0/0/0,0/0,0/0
D1958/D1959,2,平遥古城,10:48,10:50,2分钟,31分,1,93,0,0,0,0/0/0,0/0,28.5/34.5
D1958/D1959,3,洪洞西,11:29,11:31,2分钟,1小时12分,1,213,0,0,0,0/0/0,0/0,65.5/105
D1958/D1959,4,侯马西,11:56,11:58,2分钟,1小时39分,1,292,0,0,0,0/0/0,0/0,90/108
D1958/D1959,5,运城北,12:21,12:23,2分钟,2小时4分,1,356,0,0,0,0/0/0,0/0,110/132
D1958/D1959,6,大荔,12:56,12:58,2分钟,2小时39分,1,463,0,0,0,0/0/0,0/0,143/171.5
D1958/D1959,7,渭南北,13:16,13:18,2分钟,2小时59分,1,516,0,0,0,0/0/0,0/0,159/255
D1958/D1959,8,西安北,13:42,13:48,6分钟,3小时25分,1,579,0,0,0,0/0/0,0/0,178.5/222
D1958/D1959,9,阿房宫,13:59,14:01,2分钟,3小时42分,1,601,0,0,0,0/0/0,0/0,187.5/236
D1958/D1959,10,鄠邑,14:11,14:18,7分钟,3小时54分,1,624,0,0,0,0/0/0,0/0,196.5/315
D1958/D1959,11,汉中,15:16,15:20,4分钟,4小时59分,1,821,0,0,0,0/0/0,0/0,275.5/441
D1958/D1959,12,宁强南,15:43,15:45,2分钟,5小时26分,1,897,0,0,0,0/0/0,0/0,305.5/426
D1958/D1959,13,广元,16:09,16:17,8分钟,5小时52分,1,959,0,0,0,0/0/0,0/0,330.5/529
D1958/D1959,14,阆中,17:05,17:07,2分钟,6小时48分,1,1057,0,0,0,0/0/0,0/0,370/592
D1958/D1959,15,南充北,17:45,17:47,2分钟,7小时28分,1,1147,0,0,0,0/0/0,0/0,400/576.5
D1958/D1959,16,重庆西,18:58,19:02,4分钟,8小时41分,1,1317,0,0,0,0/0/0,0/0,460.5/669
D1958/D1959,17,綦江东,19:28,19:30,2分钟,9小时11分,1,1370,0,0,0,0/0/0,0/0,0/0
D1958/D1959,18,桐梓东,20:08,20:10,2分钟,9小时51分,1,1477,0,0,0,0/0/0,0/0,0/0
D1958/D1959,19,遵义,20:32,20:34,2分钟,10小时15分,1,1530,0,0,0,0/0/0,0/0,0/0
D1958/D1959,20,贵阳北,21:22,终点站,,11小时5分,1,1656,0,0,0,0/0/0,0/0,0/0
