train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
T9526/T9527,1,乌鲁木齐,始发站,12:21,,0分,1,0,-,-,0,0/0/0,0/0,0/0
T9526/T9527,2,乌鲁木齐南,12:34,12:36,2分钟,13分,1,9,8,-,0,54/59/62,78/84,0/0
T9526/T9527,3,吐鲁番北,13:56,14:29,33分钟,1小时35分,1,167,24.5,-,0,70.5/75.5/78.5,108.5/114.5,0/0
T9526/T9527,4,焉耆,16:57,16:59,2分钟,4小时36分,1,432,54.5,-,0,100.5/105.5/108.5,155.5/161.5,0/0
T9526/T9527,5,库尔勒,17:30,17:45,15分钟,5小时9分,1,488,69,-,0,123/126/130,186/194,0/0
T9526/T9527,6,库车,20:00,20:02,2分钟,7小时39分,1,770,102,-,0,178/184/190,274/285,0/0
T9526/T9527,7,阿克苏,22:03,22:11,8分钟,9小时42分,1,1012,128.5,-,0,222.5/230.5/237.5,348.5/363.5,0/0
T9526/T9527,8,巴楚,00:40,00:51,11分钟,12小时19分,2,1229,152.5,-,0,261.5/270.5/279.5,409.5/427.5,0/0
T9526/T9527,9,喀什,03:28,03:43,15分钟,15小时7分,2,1475,177.5,-,0,304.5/315.5/325.5,476.5/497.5,0/0
T9526/T9527,10,英吉沙,04:20,04:24,4分钟,15小时59分,2,1541,180.5,-,0,310.5/321.5/331.5,488.5/509.5,0/0
T9526/T9527,11,莎车,05:27,05:33,6分钟,17小时6分,2,1662,198,-,0,337/349/361,530/552,0/0
T9526/T9527,12,叶城,06:10,06:16,6分钟,17小时49分,2,1721,201,-,0,343/355/367,542/566,0/0
T9526/T9527,13,皮山,07:01,07:07,6分钟,18小时40分,2,1802,206,-,0,353/365/377,556/582,0/0
T9526/T9527,14,墨玉,08:20,08:26,6分钟,19小时59分,2,1943,217,-,0,370/383/397,585/611,0/0
T9526/T9527,15,和田,08:41,终点站,,20小时20分,2,1960,217,-,0,370/383/397,585/611,0/0
