train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
S8097,1,海口,始发站,15:38,,0分,1,0,-,-,0,0/0/0,0/0,0/0
S8097,2,长流,15:46,15:47,1分钟,8分,1,8,2,-,0,0/0/0,0/0,0/0
S8097,3,秀英,15:52,15:53,1分钟,14分,1,16,4,-,0,0/0/0,0/0,0/0
S8097,4,城西,15:58,15:59,1分钟,20分,1,22,6,-,0,0/0/0,0/0,0/0
S8097,5,海口东,16:03,终点站,,25分,1,24,7,-,0,0/0/0,0/0,0/0
