train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
1551/1554,1,太原,始发站,19:10,,0分,1,0,-,-,0,0/0/0,0/0,0/0
1551/1554,2,榆次,19:32,19:36,4分钟,22分,1,27,7,-,0,53/58/61,78/84,0/0
1551/1554,3,榆社,21:34,21:37,3分钟,2小时24分,1,139,18.5,-,0,64.5/69.5/72.5,99.5/105.5,0/0
1551/1554,4,武乡,22:12,22:15,3分钟,3小时2分,1,169,21.5,-,0,67.5/72.5/75.5,105.5/111.5,0/0
1551/1554,5,沁县,22:42,22:45,3分钟,3小时32分,1,192,26.5,-,0,72.5/77.5/80.5,112.5/118.5,0/0
1551/1554,6,襄垣,23:44,23:47,3分钟,4小时34分,1,240,-,-,0,0/0/0,0/0,0/0
1551/1554,7,长治北,00:14,00:34,20分钟,5小时4分,2,265,36.5,-,0,82.5/87.5/90.5,127.5/133.5,0/0
1551/1554,8,长治,00:50,00:58,8分钟,5小时40分,2,280,36.5,-,0,82.5/87.5/90.5,127.5/133.5,0/0
1551/1554,9,高平,01:52,01:57,5分钟,6小时42分,2,335,44.5,-,0,90.5/95.5/98.5,140.5/146.5,0/0
1551/1554,10,晋城,02:44,02:50,6分钟,7小时34分,2,374,47.5,-,0,93.5/98.5/101.5,146.5/152.5,0/0
1551/1554,11,焦作,03:54,03:59,5分钟,8小时44分,2,434,56.5,-,0,107.5/111.5/114.5,167.5/174.5,0/0
1551/1554,12,新乡,04:50,05:10,20分钟,9小时40分,2,497,64,-,0,121/124/128,189/196,0/0
1551/1554,13,郑州,06:12,06:20,8分钟,11小时2分,2,577,70,-,0,131/136/140,206/215,0/0
1551/1554,14,开封,07:06,07:09,3分钟,11小时56分,2,649,81,-,0,148/154/159,233/243,0/0
1551/1554,15,兰考,07:38,07:41,3分钟,12小时28分,2,745,91,-,0,167/173/179,263/274,0/0
1551/1554,16,商丘,08:40,08:51,11分钟,13小时30分,2,780,91,-,0,167/173/179,263/274,0/0
1551/1554,17,虞城县,09:11,09:14,3分钟,14小时1分,2,800,94,-,0,173/179/185,274/286,0/0
1551/1554,18,砀山,09:40,09:43,3分钟,14小时30分,2,843,98,-,0,180/186/194,287/301,0/0
1551/1554,19,徐州,11:02,11:16,14分钟,15小时52分,2,926,105,-,0,193/201/207,310/323,0/0
1551/1554,20,邳州,12:11,12:15,4分钟,17小时1分,2,998,115,-,0,209/217/224,335/350,0/0
1551/1554,21,新沂,12:44,12:49,5分钟,17小时34分,2,1035,120,-,0,217/225/232,345/362,0/0
1551/1554,22,东海县,13:19,13:23,4分钟,18小时9分,2,1076,123,-,0,223/231/240,357/373,0/0
1551/1554,23,连云港,13:48,13:54,6分钟,18小时38分,2,1116,124.5,-,0,227.5/235.5/244.5,364.5/381.5,0/0
1551/1554,24,连云港东,14:38,终点站,,19小时28分,2,1136,124.5,-,0,227.5/235.5/244.5,364.5/381.5,0/0
