train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
Z163/Z166,1,拉萨,始发站,11:30,,0分,1,0,-,-,0,0/0/0,0/0,0/0
Z163/Z166,2,那曲,15:11,15:17,6分钟,3小时41分,1,322,50.5,-,0,128.5/133.5/136.5,198.5/204.5,0/0
Z163/Z166,3,安多,16:39,16:43,4分钟,5小时9分,1,448,64.5,-,0,160.5/164.5/167.5,247.5/254.5,0/0
Z163/Z166,4,格尔木,02:01,02:26,25分钟,14小时31分,2,1142,141.5,-,0,358.5/395/413,564.5/599,0/0
Z163/Z166,5,德令哈,04:53,04:55,2分钟,17小时23分,2,1451,177.5,-,0,418.5/429.5/439.5,659.5/680.5,0/0
Z163/Z166,6,西宁,09:10,09:30,20分钟,21小时40分,2,1972,224,-,0,495/507/521,781/808,0/0
Z163/Z166,7,兰州,12:17,12:32,15分钟,24小时47分,2,2188,240,-,0,522/535/550,823/852,0/0
Z163/Z166,8,西安,20:34,20:44,10分钟,33小时4分,2,2864,293.5,-,0,611.5/629.5/647.5,969.5/1005.5,0/0
Z163/Z166,9,郑州,02:50,02:58,8分钟,39小时20分,3,3375,328,-,0,668/689/709,1062/1101,0/0
Z163/Z166,10,徐州,05:43,05:56,13分钟,42小时13分,3,3724,360,-,0,720/742/763,1144/1186,0/0
Z163/Z166,11,蚌埠,07:15,07:20,5分钟,43小时45分,3,3888,372,-,0,741/763/786,1177/1221,0/0
Z163/Z166,12,南京,08:53,09:01,8分钟,45小时23分,3,4072,385.5,-,0,763.5/785.5/809.5,1212.5/1258.5,0/0
Z163/Z166,13,无锡,10:27,10:31,4分钟,46小时57分,3,4247,397.5,-,0,784.5/808.5/832.5,1245.5/1293.5,0/0
Z163/Z166,14,苏州,10:53,10:57,4分钟,47小时23分,3,4289,397.5,-,0,784.5/808.5/832.5,1245.5/1293.5,0/0
Z163/Z166,15,上海,11:51,终点站,,48小时21分,3,4373,402.5,-,0,793.5/817.5/841.5,1262.5/1310.5,0/0
