train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
Z252/Z253,1,上海,始发站,15:52,,0分,1,0,-,-,0,0/0/0,0/0,0/0
Z252/Z253,2,苏州,16:37,16:43,6分钟,45分,1,84,14.5,-,0,60.5/65.5/68.5,90.5/96.5,0/0
Z252/Z253,3,无锡,17:06,17:09,3分钟,1小时14分,1,126,19.5,-,0,65.5/70.5/73.5,99.5/105.5,0/0
Z252/Z253,4,常州,17:32,17:36,4分钟,1小时40分,1,165,24.5,-,0,70.5/75.5/78.5,108.5/114.5,0/0
Z252/Z253,5,南京,18:53,19:03,10分钟,3小时1分,1,301,46.5,-,0,92.5/97.5/100.5,140.5/146.5,0/0
Z252/Z253,6,蚌埠,20:48,20:54,6分钟,4小时56分,1,485,69,-,0,123/126/130,186/194,0/0
Z252/Z253,7,徐州,22:24,22:30,6分钟,6小时32分,1,649,91,-,0,158/164/169,243/253,0/0
Z252/Z253,8,商丘,23:47,23:49,2分钟,7小时55分,1,795,180.5,-,0,310.5/321.5/331.5,488.5/509.5,0/0
Z252/Z253,9,开封,00:55,00:59,4分钟,9小时3分,2,926,119,-,0,207/215/221,324/337,0/0
Z252/Z253,10,郑州,01:42,01:50,8分钟,9小时50分,2,998,128.5,-,0,222.5/230.5/237.5,348.5/363.5,0/0
Z252/Z253,11,华山,06:13,06:15,2分钟,14小时21分,2,1386,168.5,-,0,288.5/298.5/307.5,450.5/470.5,0/0
Z252/Z253,12,渭南,07:05,07:07,2分钟,15小时13分,2,1453,168.5,-,0,288.5/298.5/307.5,450.5/470.5,0/0
Z252/Z253,13,西安,07:57,终点站,,16小时5分,2,1509,287.5,-,0,310.5/321.5/331.5,488.5/509.5,0/0
