train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
C7532,1,小金口,始发站,13:15,,0分,1,0,0,0,0,0/0/0,0/0,0/0
C7532,2,云山,13:20,13:22,2分钟,5分,1,5,0,0,0,0/0/0,0/0,5/0
C7532,3,西湖东,13:25,13:27,2分钟,10分,1,8,0,0,0,0/0/0,0/0,5/0
C7532,4,龙丰,13:30,13:31,1分钟,15分,1,11,0,0,0,0/0/0,0/0,5/0
C7532,5,惠环,13:35,13:37,2分钟,20分,1,16,0,0,0,0/0/0,0/0,10/0
C7532,6,仲恺,13:41,13:42,1分钟,26分,1,21,0,0,0,0/0/0,0/0,10/0
C7532,7,沥林北,13:49,13:51,2分钟,34分,1,33,0,0,0,0/0/0,0/0,20/0
C7532,8,银瓶,13:56,13:57,1分钟,41分,1,41,0,0,0,0/0/0,0/0,25/0
C7532,9,樟木头东,14:01,14:02,1分钟,46分,1,46,0,0,0,0/0/0,0/0,30/0
C7532,10,常平东,14:07,14:09,2分钟,52分,1,53,0,0,0,0/0/0,0/0,35/0
C7532,11,常平南,14:13,14:14,1分钟,58分,1,57,0,0,0,0/0/0,0/0,35/0
C7532,12,大朗镇,14:18,14:20,2分钟,1小时3分,1,63,0,0,0,0/0/0,0/0,40/0
C7532,13,松山湖北,14:24,14:25,1分钟,1小时9分,1,69,0,0,0,0/0/0,0/0,40/0
C7532,14,寮步,14:30,14:31,1分钟,1小时15分,1,75,0,0,0,0/0/0,0/0,45/0
C7532,15,东城南,14:37,14:38,1分钟,1小时22分,1,84,0,0,0,0/0/0,0/0,50/0
C7532,16,西平西,14:41,14:43,2分钟,1小时26分,1,87,0,0,0,0/0/0,0/0,60/0
C7532,17,道滘,14:49,14:51,2分钟,1小时34分,1,97,0,0,0,0/0/0,0/0,60/0
C7532,18,东莞西,14:55,终点站,,1小时40分,1,101,0,0,0,0/0/0,0/0,60/0
