train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
G2391/G2394,1,绩溪北,始发站,15:34,,0分,1,0,0,0,0,0/0/0,0/0,0/0
G2391/G2394,2,黄山北,15:48,15:52,4分钟,14分,1,41,0,0,0,0/0/0,0/0,19/31.5
G2391/G2394,3,婺源,16:16,16:40,24分钟,42分,1,117,0,0,0,0/0/0,0/0,53.5/90.5
G2391/G2394,4,景德镇北,17:07,17:09,2分钟,1小时33分,1,186,0,0,0,0/0/0,0/0,77.5/127.5
G2391/G2394,5,鄱阳,17:28,17:30,2分钟,1小时54分,1,221,0,0,0,0/0/0,0/0,88.5/146.5
G2391/G2394,6,都昌,17:51,17:53,2分钟,2小时17分,1,273,0,0,0,0/0/0,0/0,106.5/174.5
G2391/G2394,7,湖口,18:09,18:11,2分钟,2小时35分,1,307,0,0,0,0/0/0,0/0,117.5/193.5
G2391/G2394,8,九江,18:29,18:35,6分钟,2小时55分,1,337,0,0,0,0/0/0,0/0,127.5/208.5
G2391/G2394,9,枫林,19:02,19:16,14分钟,3小时28分,1,402,0,0,0,0/0/0,0/0,149.5/243.5
G2391/G2394,10,阳新,19:28,19:30,2分钟,3小时54分,1,428,0,0,0,0/0/0,0/0,158.5/257.5
G2391/G2394,11,大冶北,19:44,19:46,2分钟,4小时10分,1,465,0,0,0,0/0/0,0/0,170.5/277.5
G2391/G2394,12,武汉,20:22,20:29,7分钟,4小时48分,1,560,0,0,0,0/0/0,0/0,202.5/328.5
G2391/G2394,13,信阳东,21:12,21:14,2分钟,5小时38分,1,759,0,0,0,0/0/0,0/0,294/474.5
G2391/G2394,14,漯河西,21:53,21:55,2分钟,6小时19分,1,941,0,0,0,0/0/0,0/0,377.5/608.5
G2391/G2394,15,许昌东,22:12,22:14,2分钟,6小时38分,1,1005,0,0,0,0/0/0,0/0,407/655.5
G2391/G2394,16,郑州东,22:36,终点站,,7小时2分,1,933,0,0,0,0/0/0,0/0,447/719.5
