train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
G556,1,宜昌东,始发站,08:18,,-1分,1,0,0,0,0,0/0/0,0/0,0/0
G556,2,枝江北,08:37,08:39,2分钟,-1分,1,44,0,0,0,0/0/0,0/0,16/26
G556,3,荆州,08:58,09:00,2分钟,-1分,1,88,0,0,0,0/0/0,0/0,25.5/30.5
G556,4,潜江,09:25,09:27,2分钟,-1分,1,158,0,0,0,0/0/0,0/0,75/115
G556,5,天门南,09:47,09:49,2分钟,-1分,1,209,0,0,0,0/0/0,0/0,61.5/73.5
G556,6,汉川,10:04,10:06,2分钟,-1分,1,246,0,0,0,0/0/0,0/0,71.5/85.5
G556,7,汉口,10:31,10:45,14分钟,-1分,1,292,0,0,0,0/0/0,0/0,84.5/102.5
G556,8,信阳东,11:35,11:37,2分钟,-1分,1,495,0,0,0,0/0/0,0/0,174.5/241.5
G556,9,明港东,11:50,11:52,2分钟,-1分,1,545,0,0,0,0/0/0,0/0,197.5/278
G556,10,漯河西,12:22,12:25,3分钟,-1分,1,677,0,0,0,0/0/0,0/0,258/375
G556,11,许昌东,12:41,12:43,2分钟,-1分,1,741,0,0,0,0/0/0,0/0,287.5/422
G556,12,郑州东,13:06,13:12,6分钟,-1分,1,832,0,0,0,0/0/0,0/0,340.5/506.5
G556,13,新乡东,13:32,13:34,2分钟,-1分,1,899,0,0,0,0/0/0,0/0,356/532
G556,14,鹤壁东,13:50,13:52,2分钟,-1分,1,963,0,0,0,0/0/0,0/0,382.5/574.5
G556,15,安阳东,14:07,14:09,2分钟,-1分,1,1009,0,0,0,0/0/0,0/0,401.5/605
G556,16,邢台东,14:37,14:39,2分钟,-1分,1,1122,0,0,0,0/0/0,0/0,448.5/679.5
G556,17,石家庄,15:07,15:22,15分钟,-1分,1,1244,0,0,0,0/0/0,0/0,498.5/760.5
G556,18,正定机场,15:37,15:40,3分钟,-1分,1,1281,0,0,0,0/0/0,0/0,514/785
G556,19,北京西,16:46,终点站,,-1分,1,1525,0,0,0,0/0/0,0/0,605.5/931
