train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
K882/K883,1,青岛北,始发站,19:25,,0分,1,0,-,-,0,0/0/0,0/0,0/0
K882/K883,2,高密,20:12,20:14,2分钟,47分,1,98,14.5,-,0,60.5/65.5/68.5,90.5/96.5,0/0
K882/K883,3,潍坊,21:20,21:23,3分钟,1小时55分,1,183,24.5,-,0,70.5/75.5/78.5,108.5/114.5,0/0
K882/K883,4,青州市,21:55,21:58,3分钟,2小时30分,1,240,37.5,-,0,83.5/88.5/91.5,125.5/131.5,0/0
K882/K883,5,淄博,22:24,22:27,3分钟,2小时59分,1,283,41.5,-,0,87.5/92.5/95.5,132.5/138.5,0/0
K882/K883,6,大明湖,23:31,23:47,16分钟,4小时6分,1,375,53.5,-,0,99.5/104.5/107.5,152.5/158.5,0/0
K882/K883,7,德州,01:20,01:23,3分钟,5小时55分,2,511,72,-,0,129/132/136,197/204,0/0
K882/K883,8,衡水,02:16,02:22,6分钟,6小时51分,2,573,78,-,0,139/144/148,214/223,0/0
K882/K883,9,辛集,02:55,02:59,4分钟,7小时30分,2,620,81,-,0,144/148/154,222/231,0/0
K882/K883,10,石家庄北,04:03,04:17,14分钟,8小时38分,2,705,93,-,0,163/168/174,251/263,0/0
K882/K883,11,太原,06:18,终点站,,10小时53分,2,915,119,-,0,207/215/221,324/337,0/0
