train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
K7915/K7918,1,锡林浩特,始发站,07:48,,0分,1,0,-,-,0,0/0/0,0/0,0/0
K7915/K7918,2,桑根达来,10:10,10:16,6分钟,2小时22分,1,153,23.5,-,0,69.5/74.5/77.5,105.5/111.5,0/0
K7915/K7918,3,正镶白旗,11:30,11:36,6分钟,3小时42分,1,248,40.5,-,0,86.5/91.5/94.5,129.5/135.5,0/0
K7915/K7918,4,化德,13:02,13:06,4分钟,5小时14分,1,357,51.5,-,0,97.5/102.5/105.5,149.5/155.5,0/0
K7915/K7918,5,商都,13:58,14:02,4分钟,6小时10分,1,419,62.5,-,0,110.5/114.5/117.5,166.5/174.5,0/0
K7915/K7918,6,集宁南,15:24,15:39,15分钟,7小时36分,1,503,72,-,0,129/132/136,197/204,0/0
K7915/K7918,7,呼和浩特东,17:01,17:21,20分钟,9小时13分,1,653,91,-,0,158/164/169,243/253,0/0
K7915/K7918,8,呼和浩特,17:35,17:45,10分钟,9小时47分,1,661,91,-,0,158/164/169,243/253,0/0
K7915/K7918,9,察素齐,18:17,18:41,24分钟,10小时29分,1,712,98,-,0,171/176/182,263/275,0/0
K7915/K7918,10,包头,20:21,终点站,,12小时33分,1,826,112,-,0,194/200/208,301/315,0/0
