train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
2061,1,大连,始发站,13:44,,0分,1,0,-,-,0,0/0/0,0/0,0/0
2061,2,金州,14:12,14:18,6分钟,28分,1,33,7,-,0,53/58/61,79.5/85.5,0/0
2061,3,普兰店,14:50,14:53,3分钟,1小时6分,1,78,10.5,-,0,56.5/61.5/64.5,87.5/93.5,0/0
2061,4,瓦房店,15:13,15:16,3分钟,1小时29分,1,105,14.5,-,0,60.5/65.5/68.5,94.5/100.5,0/0
2061,5,熊岳城,16:05,16:08,3分钟,2小时21分,1,179,25.5,-,0,71.5/76.5/79.5,109.5/115.5,0/0
2061,6,盖州,16:29,16:32,3分钟,2小时45分,1,210,29.5,-,0,75.5/80.5/83.5,115.5/121.5,0/0
2061,7,大石桥,16:58,17:04,6分钟,3小时14分,1,240,32.5,-,0,78.5/83.5/86.5,120.5/126.5,0/0
2061,8,海城,17:29,17:32,3分钟,3小时45分,1,272,36.5,-,0,82.5/87.5/90.5,127.5/133.5,0/0
2061,9,鞍山,17:57,18:01,4分钟,4小时13分,1,308,40.5,-,0,86.5/91.5/94.5,134.5/140.5,0/0
2061,10,辽阳,18:18,18:21,3分钟,4小时34分,1,333,44.5,-,0,90.5/95.5/98.5,140.5/146.5,0/0
2061,11,苏家屯,18:53,18:55,2分钟,5小时9分,1,381,48.5,-,0,94.5/99.5/102.5,149.5/155.5,0/0
2061,12,沈阳,19:13,19:38,25分钟,5小时29分,1,397,48.5,-,0,94.5/99.5/102.5,149.5/155.5,0/0
2061,13,铁岭,20:24,20:26,2分钟,6小时40分,1,467,61,-,0,115/118/122,178/186,0/0
2061,14,开原,20:48,20:50,2分钟,7小时4分,1,501,63,-,0,120/123/127,188/195,0/0
2061,15,昌图,21:11,21:13,2分钟,7小时27分,1,532,66,-,0,115/118/122,178/186,0/0
2061,16,四平,21:52,21:58,6分钟,8小时8分,1,585,72,-,0,135/139/145,213/222,0/0
2061,17,八面城,22:21,22:23,2分钟,8小时37分,1,613,75,-,0,141/145/150,222/233,0/0
2061,18,双辽,23:14,23:20,6分钟,9小时30分,1,675,82,-,0,152/157/163,240/252,0/0
2061,19,白城,02:33,02:48,15分钟,12小时49分,2,938,105,-,0,193/201/207,310/323,0/0
2061,20,泰来,03:57,03:59,2分钟,14小时13分,2,1040,118.5,-,0,215.5/223.5/230.5,343.5/360.5,0/0
2061,21,江桥,04:35,04:37,2分钟,14小时51分,2,1088,121.5,-,0,221.5/229.5/238.5,355.5/371.5,0/0
2061,22,齐齐哈尔,05:32,05:58,26分钟,15小时48分,2,1156,130.5,-,0,236.5/245.5/254.5,380.5/397.5,0/0
2061,23,富裕,06:42,06:44,2分钟,16小时58分,2,1237,134.5,-,0,243.5/252.5/261.5,391.5/409.5,0/0
2061,24,小榆树,06:53,06:55,2分钟,17小时9分,2,1243,134.5,-,0,243.5/252.5/261.5,391.5/409.5,0/0
2061,25,二道湾,07:04,07:13,9分钟,17小时20分,2,1256,134.5,-,0,243.5/252.5/261.5,391.5/409.5,0/0
2061,26,团结,07:27,07:29,2分钟,17小时43分,2,1272,138.5,-,0,252.5/261.5/270.5,404.5/422.5,0/0
2061,27,拉哈,07:39,07:45,6分钟,17小时55分,2,1285,138.5,-,0,252.5/261.5/270.5,404.5/422.5,0/0
2061,28,六合镇,08:04,08:11,7分钟,18小时20分,2,1303,138.5,-,0,252.5/261.5/270.5,404.5/422.5,0/0
2061,29,讷河,08:32,08:38,6分钟,18小时48分,2,1324,143.5,-,0,260.5/269.5/279.5,418.5/436.5,0/0
2061,30,老莱,09:05,09:11,6分钟,19小时21分,2,1347,143.5,-,0,260.5/269.5/279.5,418.5/436.5,0/0
2061,31,伊拉哈,09:29,09:36,7分钟,19小时45分,2,1371,148.5,-,0,268.5/278.5/287.5,430.5/450.5,0/0
2061,32,九三,09:45,09:47,2分钟,20小时1分,2,1380,148.5,-,0,268.5/278.5/287.5,430.5/450.5,0/0
2061,33,嫩江,10:41,10:47,6分钟,20小时57分,2,1417,148.5,-,0,268.5/278.5/287.5,430.5/450.5,0/0
2061,34,哈力图,11:05,11:07,2分钟,21小时21分,2,1443,152.5,-,0,275.5/285.5/296.5,443.5/463.5,0/0
2061,35,红彦,11:22,11:24,2分钟,21小时38分,2,1446,152.5,-,0,275.5/285.5/296.5,443.5/463.5,0/0
2061,36,达拉滨,11:47,11:49,2分钟,22小时3分,2,1472,156.5,-,0,283.5/294.5/304.5,455.5/476.5,0/0
2061,37,大杨树,12:06,12:12,6分钟,22小时22分,2,1509,156.5,-,0,283.5/294.5/304.5,455.5/476.5,0/0
2061,38,朝阳村,12:40,12:47,7分钟,22小时56分,2,1534,159.5,-,0,289.5/300.5/310.5,467.5/488.5,0/0
2061,39,讷尔克气,13:02,13:10,8分钟,23小时18分,2,1551,-,-,0,0/0/0,0/0,0/0
2061,40,加格达奇,13:41,终点站,,23小时57分,2,1587,166.5,-,0,299.5/310.5/320.5,481.5/504.5,0/0
