train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
T175,1,北京西,始发站,13:05,,0分,1,0,-,-,0,0/0/0,0/0,0/0
T175,2,保定,14:25,14:29,4分钟,1小时20分,1,146,23.5,-,0,69.5/74.5/77.5,104.5/110.5,0/0
T175,3,石家庄北,15:55,16:01,6分钟,2小时50分,1,291,43.5,-,0,89.5/94.5/97.5,135.5/141.5,0/0
T175,4,太原,18:23,18:31,8分钟,5小时18分,1,516,72,-,0,129/132/136,197/204,0/0
T175,5,交城,19:15,19:17,2分钟,6小时10分,1,588,81,-,0,144/148/154,222/231,0/0
T175,6,文水,19:28,19:30,2分钟,6小时23分,1,602,81,-,0,144/148/154,222/231,0/0
T175,7,汾阳,19:44,19:46,2分钟,6小时39分,1,619,86,-,0,152/156/161,233/244,0/0
T175,8,吕梁,20:27,20:31,4分钟,7小时22分,1,701,93,-,0,163/168/174,251/263,0/0
T175,9,绥德,21:23,21:28,5分钟,8小时18分,1,790,105,-,0,184/190/196,285/297,0/0
T175,10,靖边,22:43,22:51,8分钟,9小时38分,1,931,119,-,0,207/215/221,324/337,0/0
T175,11,定边,23:56,00:01,5分钟,10小时51分,1,1036,135.5,-,0,232.5/240.5/247.5,360.5/377.5,0/0
T175,12,中卫,02:15,02:27,12分钟,13小时10分,2,1267,156.5,-,0,270.5/279.5/288.5,422.5/440.5,0/0
T175,13,白银西,06:07,06:09,2分钟,17小时2分,2,1486,177.5,-,0,304.5/315.5/325.5,476.5/497.5,0/0
T175,14,兰州,07:44,08:01,17分钟,18小时39分,2,1573,189.5,-,0,322.5/333.5/343.5,504.5/527.5,0/0
T175,15,西宁,10:36,终点站,,21小时31分,2,1785,206,-,0,353/365/377,556/582,0/0
