train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
D3060/D3061,1,上海南,始发站,09:06,,0分,1,0,0,0,0,0/0/0,0/0,0/0
D3060/D3061,2,上海虹桥,09:28,09:46,18分钟,22分,1,20,0,0,0,0/0/0,0/0,7/12
D3060/D3061,3,昆山南,10:06,10:08,2分钟,1小时0分,1,70,0,0,0,0/0/0,0/0,26/42
D3060/D3061,4,苏州园区,10:17,10:28,11分钟,1小时11分,1,94,0,0,0,0/0/0,0/0,34/56
D3060/D3061,5,苏州,10:35,10:37,2分钟,1小时29分,1,104,0,0,0,0/0/0,0/0,38/62
D3060/D3061,6,无锡,10:53,10:55,2分钟,1小时47分,1,146,0,0,0,0/0/0,0/0,54/87
D3060/D3061,7,惠山,11:03,11:08,5分钟,1小时57分,1,160,0,0,0,0/0/0,0/0,59/95
D3060/D3061,8,常州,11:19,11:21,2分钟,2小时13分,1,185,0,0,0,0/0/0,0/0,68/110
D3060/D3061,9,丹阳,11:37,11:39,2分钟,2小时31分,1,230,0,0,0,0/0/0,0/0,85/136
D3060/D3061,10,镇江,11:52,11:54,2分钟,2小时46分,1,257,0,0,0,0/0/0,0/0,0/0
D3060/D3061,11,南京南,12:23,12:28,5分钟,3小时17分,1,331,0,0,0,0/0/0,0/0,122/196
D3060/D3061,12,合肥南,13:21,13:26,5分钟,4小时15分,1,488,0,0,0,0/0/0,0/0,189/303
D3060/D3061,13,六安,13:50,13:52,2分钟,4小时44分,1,575,0,0,0,0/0/0,0/0,221/354
D3060/D3061,14,麻城北,14:37,终点站,,5小时31分,1,736,0,0,0,0/0/0,0/0,281/450
