train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
Z71,1,北京,始发站,18:23,,0分,1,0,-,-,0,0/0/0,0/0,0/0
Z71,2,任丘,19:51,19:54,3分钟,1小时28分,1,157,23.5,-,0,69.5/74.5/77.5,105.5/111.5,0/0
Z71,3,肃宁,20:15,20:18,3分钟,1小时52分,1,198,29.5,-,0,75.5/80.5/83.5,115.5/121.5,0/0
Z71,4,衡水,21:03,21:07,4分钟,2小时40分,1,284,43.5,-,0,89.5/94.5/97.5,135.5/141.5,0/0
Z71,5,聊城,22:34,22:44,10分钟,4小时11分,1,436,64.5,-,0,115.5/119.5/122.5,175.5/182.5,0/0
Z71,6,菏泽,23:52,23:57,5分钟,5小时29分,1,592,81,-,0,144/148/154,222/231,0/0
Z71,7,阜阳,02:15,02:22,7分钟,7小时52分,2,865,115,-,0,200/206/214,312/325,0/0
Z71,8,九江,06:11,06:14,3分钟,11小时48分,2,1324,163.5,-,0,280.5/289.5/299.5,438.5/456.5,0/0
Z71,9,南昌,07:19,07:36,17分钟,12小时56分,2,1459,177.5,-,0,304.5/315.5/325.5,476.5/497.5,0/0
Z71,10,抚州,09:03,09:06,3分钟,14小时40分,2,1560,189.5,-,0,322.5/333.5/343.5,504.5/527.5,0/0
Z71,11,泰宁,10:13,10:17,4分钟,15小时50分,2,1719,198,-,0,337/349/361,530/552,0/0
Z71,12,三明北,10:57,终点站,,16小时34分,2,1811,206,-,0,353/365/377,556/582,0/0
