train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
K48/K49,1,杭州,始发站,13:37,,0分,1,0,-,-,0,0/0/0,0/0,0/0
K48/K49,2,海宁,14:17,14:30,13分钟,40分,1,65,12.5,-,0,58.5/63.5/66.5,87.5/93.5,0/0
K48/K49,3,嘉兴,14:50,14:55,5分钟,1小时13分,1,93,15.5,-,0,61.5/66.5/69.5,92.5/98.5,0/0
K48/K49,4,嘉善,15:10,15:13,3分钟,1小时33分,1,111,18.5,-,0,64.5/69.5/72.5,97.5/103.5,0/0
K48/K49,5,松江,15:40,15:43,3分钟,2小时3分,1,147,23.5,-,0,69.5/74.5/77.5,104.5/110.5,0/0
K48/K49,6,上海南,16:13,16:34,21分钟,2小时36分,1,173,28.5,-,0,74.5/79.5/82.5,112.5/118.5,0/0
K48/K49,7,昆山,17:26,17:29,3分钟,3小时49分,1,236,37.5,-,0,83.5/88.5/91.5,125.5/131.5,0/0
K48/K49,8,苏州,17:53,17:56,3分钟,4小时16分,1,271,41.5,-,0,87.5/92.5/95.5,132.5/138.5,0/0
K48/K49,9,无锡,18:24,18:27,3分钟,4小时47分,1,313,46.5,-,0,92.5/97.5/100.5,140.5/146.5,0/0
K48/K49,10,常州,18:54,18:57,3分钟,5小时17分,1,352,51.5,-,0,97.5/102.5/105.5,149.5/155.5,0/0
K48/K49,11,丹阳,19:27,19:30,3分钟,5小时50分,1,396,54.5,-,0,100.5/105.5/108.5,155.5/161.5,0/0
K48/K49,12,镇江,19:50,19:53,3分钟,6小时13分,1,424,62.5,-,0,110.5/114.5/117.5,166.5/174.5,0/0
K48/K49,13,南京,20:39,20:48,9分钟,7小时2分,1,488,69,-,0,123/126/130,186/194,0/0
K48/K49,14,蚌埠,00:42,00:46,4分钟,11小时5分,2,672,93,-,0,163/168/174,251/263,0/0
K48/K49,15,徐州,02:35,03:08,33分钟,12小时58分,2,836,112,-,0,194/200/208,301/315,0/0
K48/K49,16,枣庄西,04:17,04:22,5分钟,14小时40分,2,904,119,-,0,207/215/221,324/337,0/0
K48/K49,17,滕州,04:44,04:48,4分钟,15小时7分,2,938,119,-,0,207/215/221,324/337,0/0
K48/K49,18,兖州,05:28,05:32,4分钟,15小时51分,2,999,128.5,-,0,222.5/230.5/237.5,348.5/363.5,0/0
K48/K49,19,磁窑,06:06,06:19,13分钟,16小时29分,2,1048,135.5,-,0,232.5/240.5/247.5,360.5/377.5,0/0
K48/K49,20,泰山,06:44,06:51,7分钟,17小时7分,2,1082,138.5,-,0,238.5/246.5/255.5,372.5/388.5,0/0
K48/K49,21,济南,07:50,08:08,18分钟,18小时13分,2,879,148.5,-,0,254.5/263.5/272.5,398.5/415.5,0/0
K48/K49,22,晏城,08:39,08:42,3分钟,19小时2分,2,1187,148.5,-,0,254.5/263.5/272.5,398.5/415.5,0/0
K48/K49,23,禹城,08:55,08:58,3分钟,19小时18分,2,1205,152.5,-,0,261.5/270.5/279.5,409.5/427.5,0/0
K48/K49,24,平原,09:22,09:25,3分钟,19小时45分,2,1238,152.5,-,0,261.5/270.5/279.5,409.5/427.5,0/0
K48/K49,25,德州,09:58,10:01,3分钟,20小时21分,2,1256,156.5,-,0,270.5/279.5/288.5,422.5/440.5,0/0
K48/K49,26,沧州,11:04,11:07,3分钟,21小时27分,2,1386,165.5,-,0,288.5/298.5/307.5,450.5/470.5,0/0
K48/K49,27,静海,11:49,11:51,2分钟,22小时12分,2,1459,177.5,-,0,304.5/315.5/325.5,476.5/497.5,0/0
K48/K49,28,天津,12:52,13:02,10分钟,23小时15分,2,1512,180.5,-,0,310.5/321.5/331.5,488.5/509.5,0/0
K48/K49,29,唐山,14:25,14:32,7分钟,24小时48分,2,1635,192,-,0,328/339/351,515/537,0/0
K48/K49,30,山海关,17:06,17:16,10分钟,27小时29分,2,1808,206,-,0,353/365/377,556/582,0/0
K48/K49,31,绥中,18:01,18:03,2分钟,28小时24分,2,1873,213,-,0,363/375/388,572/598,0/0
K48/K49,32,兴城,18:32,18:34,2分钟,28小时55分,2,1921,217,-,0,370/383/397,585/611,0/0
K48/K49,33,葫芦岛,18:51,18:53,2分钟,29小时14分,2,1942,217,-,0,370/383/397,585/611,0/0
K48/K49,34,锦州,19:32,19:39,7分钟,29小时55分,2,1992,224,-,0,381/393/407,598/625,0/0
K48/K49,35,沟帮子,20:19,20:22,3分钟,30小时42分,2,2056,229,-,0,389/403/416,613/640,0/0
K48/K49,36,大虎山,20:49,20:52,3分钟,31小时12分,2,2098,236,-,0,399/414/428,629/656,0/0
K48/K49,37,新立屯,21:37,21:40,3分钟,32小时0分,2,2159,240,-,0,408/421/436,640/669,0/0
K48/K49,38,彰武,22:15,22:18,3分钟,32小时38分,2,2212,243,-,0,414/429/444,654/684,0/0
K48/K49,39,甘旗卡,23:07,23:09,2分钟,33小时30分,2,2278,251,-,0,426/441/456,673/703,0/0
K48/K49,40,通辽,00:06,00:26,20分钟,34小时29分,3,2354,254.5,-,0,434.5/449.5/464.5,687.5/717.5,0/0
K48/K49,41,太平川,01:46,01:55,9分钟,36小时9分,3,2475,263.5,-,0,446.5/462.5/477.5,704.5/735.5,0/0
K48/K49,42,乾安,03:01,03:03,2分钟,37小时24分,3,2575,273.5,-,0,463.5/480.5/496.5,734.5/767.5,0/0
K48/K49,43,大安北,03:38,03:44,6分钟,38小时1分,3,2630,278.5,-,0,471.5/488.5/506.5,747.5/780.5,0/0
K48/K49,44,新肇,04:05,04:09,4分钟,38小时28分,3,2657,278.5,-,0,471.5/488.5/506.5,747.5/780.5,0/0
K48/K49,45,太阳升,04:29,04:31,2分钟,38小时52分,3,2686,-,-,0,0/0/0,0/0,0/0
K48/K49,46,立志,04:39,04:42,3分钟,39小时2分,3,2692,-,-,0,0/0/0,0/0,0/0
K48/K49,47,新华屯,04:58,05:01,3分钟,39小时21分,3,2709,-,-,0,0/0/0,0/0,0/0
K48/K49,48,林源,05:26,05:28,2分钟,39小时49分,3,2735,-,-,0,0/0/0,0/0,0/0
K48/K49,49,大庆西,06:06,06:35,29分钟,40小时29分,3,2775,290.5,-,0,491.5/507.5/525.5,775.5/810.5,0/0
K48/K49,50,杜尔伯特,07:03,07:05,2分钟,41小时26分,3,2817,290.5,-,0,491.5/507.5/525.5,775.5/810.5,0/0
K48/K49,51,烟筒屯,07:22,07:24,2分钟,41小时45分,3,2843,293.5,-,0,497.5/515.5/533.5,786.5/822.5,0/0
K48/K49,52,齐齐哈尔,08:00,终点站,,42小时23分,3,2893,293.5,-,0,497.5/515.5/533.5,786.5/822.5,0/0
