train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
G652,1,西安北,始发站,07:50,,0分,1,0,0,0,0,0/0/0,0/0,0/0
G652,2,渭南北,08:07,08:09,2分钟,17分,1,55,0,0,0,0/0/0,0/0,29.5/44.5
G652,3,三门峡南,08:49,08:51,2分钟,59分,1,257,0,0,0,0/0/0,0/0,119.5/189.5
G652,4,郑州东,09:55,10:01,6分钟,2小时5分,1,519,0,0,0,0/0/0,0/0,239/382
G652,5,新乡东,10:21,10:23,2分钟,2小时31分,1,590,0,0,0,0/0/0,0/0,266/427
G652,6,鹤壁东,10:39,10:50,11分钟,2小时49分,1,650,0,0,0,0/0/0,0/0,293/469
G652,7,石家庄,11:51,12:01,10分钟,4小时1分,1,931,0,0,0,0/0/0,0/0,408.5/654.5
G652,8,保定东,12:37,12:39,2分钟,4小时47分,1,1073,0,0,0,0/0/0,0/0,464.5/742.5
G652,9,高碑店东,12:55,12:57,2分钟,5小时5分,1,1129,0,0,0,0/0/0,0/0,483.5/773.5
G652,10,北京西,13:27,终点站,,5小时37分,1,1216,0,0,0,0/0/0,0/0,515.5/824.5
