train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
2636,1,兰州西,始发站,11:01,,0分,1,0,-,-,0,0/0/0,0/0,0/0
2636,2,兰州,11:13,11:24,11分钟,12分,1,10,6,-,0,52/57/60,76/82,0/0
2636,3,白银西,13:36,13:39,3分钟,2小时35分,1,97,13.5,-,0,59.5/64.5/67.5,90.5/96.5,0/0
2636,4,景泰,15:04,15:06,2分钟,4小时3分,1,184,25.5,-,0,71.5/76.5/79.5,110.5/116.5,0/0
2636,5,中卫,17:06,17:21,15分钟,6小时5分,1,316,40.5,-,0,86.5/91.5/94.5,134.5/140.5,0/0
2636,6,中宁,17:58,18:01,3分钟,6小时57分,1,360,45.5,-,0,91.5/96.5/99.5,143.5/149.5,0/0
2636,7,青铜峡,19:11,19:16,5分钟,8小时10分,1,412,54.5,-,0,102.5/106.5/109.5,158.5/166.5,0/0
2636,8,银川,20:44,21:05,21分钟,9小时43分,1,478,61,-,0,115/118/122,178/186,0/0
2636,9,石嘴山,21:41,21:45,4分钟,10小时40分,1,533,66,-,0,124/129/133,196/205,0/0
2636,10,惠农,22:21,22:33,12分钟,11小时20分,1,580,69,-,0,130/135/139,205/214,0/0
2636,11,乌海西,22:50,23:04,14分钟,11小时49分,1,602,72,-,0,135/139/145,213/222,0/0
2636,12,乌海,23:27,23:36,9分钟,12小时26分,1,628,75,-,0,141/145/150,222/233,0/0
2636,13,巴彦高勒,00:32,00:36,4分钟,13小时31分,2,711,86,-,0,159/164/170,251/263,0/0
2636,14,临河,01:17,01:23,6分钟,14小时16分,2,771,90,-,0,166/172/178,262/273,0/0
2636,15,五原,02:06,02:09,3分钟,15小时5分,2,828,98,-,0,180/186/194,287/301,0/0
2636,16,乌拉特前旗,02:50,02:52,2分钟,15小时49分,2,885,101,-,0,186/192/200,298/311,0/0
2636,17,包头,04:15,04:25,10分钟,17小时14分,2,989,113.5,-,0,207.5/215.5/222.5,333.5/348.5,0/0
2636,18,包头东,04:40,04:44,4分钟,17小时39分,2,1005,113.5,-,0,207.5/215.5/222.5,333.5/348.5,0/0
2636,19,察素齐,05:40,05:42,2分钟,18小时39分,2,1103,124.5,-,0,227.5/235.5/244.5,364.5/381.5,0/0
2636,20,呼和浩特,06:18,终点站,,19小时17分,2,1154,130.5,-,0,236.5/245.5/254.5,380.5/397.5,0/0
