train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
Z312,1,西宁,始发站,16:35,,0分,1,0,-,-,0,0/0/0,0/0,0/0
Z312,2,平安驿,17:02,17:06,4分钟,27分,1,25,9,-,0,55/60/63,81.5/87.5,0/0
Z312,3,乐都,17:25,17:29,4分钟,50分,1,56,12.5,-,0,58.5/63.5/66.5,87.5/93.5,0/0
Z312,4,海石湾,17:57,18:00,3分钟,1小时22分,1,101,16.5,-,0,62.5/67.5/70.5,96.5/102.5,0/0
Z312,5,兰州,19:24,19:41,17分钟,2小时49分,1,228,32.5,-,0,78.5/83.5/86.5,118.5/124.5,0/0
Z312,6,白银西,21:26,21:30,4分钟,4小时51分,1,303,46.5,-,0,92.5/97.5/100.5,140.5/146.5,0/0
Z312,7,景泰,23:21,23:23,2分钟,6小时46分,1,390,54.5,-,0,100.5/105.5/108.5,155.5/161.5,0/0
Z312,8,中卫,01:58,02:05,7分钟,9小时23分,2,522,75,-,0,133/138/142,205/214,0/0
Z312,9,银川,04:52,05:07,15分钟,12小时17分,2,684,93,-,0,163/168/174,251/263,0/0
Z312,10,石嘴山,05:48,05:54,6分钟,13小时13分,2,739,98,-,0,171/176/182,263/275,0/0
Z312,11,惠农,07:17,07:33,16分钟,14小时42分,2,786,105,-,0,184/190/196,285/297,0/0
Z312,12,乌海,08:10,08:14,4分钟,15小时35分,2,834,112,-,0,194/200/208,301/315,0/0
Z312,13,临河,09:48,09:54,6分钟,17小时13分,2,977,124,-,0,215/223/230,336/351,0/0
Z312,14,乌拉特前旗,11:00,11:02,2分钟,18小时25分,2,1091,138.5,-,0,238.5/246.5/255.5,372.5/388.5,0/0
Z312,15,包头,12:13,12:21,8分钟,19小时38分,2,1195,148.5,-,0,254.5/263.5/272.5,398.5/415.5,0/0
Z312,16,包头东,12:36,12:40,4分钟,20小时1分,2,1211,152.5,-,0,261.5/270.5/279.5,409.5/427.5,0/0
Z312,17,呼和浩特,14:03,终点站,,21小时28分,2,1360,168.5,-,0,288.5/298.5/307.5,450.5/470.5,0/0
