train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
7512/7513,1,长庆桥,始发站,09:02,,0分,1,0,-,-,0,0/0/0,0/0,0/0
7512/7513,2,泾川,09:41,09:42,1分钟,39分,1,38,2,-,0,0/0/0,0/0,0/0
7512/7513,3,平凉南,10:35,10:36,1分钟,1小时33分,1,92,6.5,-,0,0/0/0,0/0,0/0
7512/7513,4,平凉,10:51,10:57,6分钟,1小时49分,1,106,6.5,-,0,0/0/0,0/0,0/0
7512/7513,5,新李,11:11,11:12,1分钟,2小时9分,1,118,7.5,-,0,0/0/0,0/0,0/0
7512/7513,6,三关口,11:41,11:43,2分钟,2小时39分,1,144,9.5,-,0,0/0/0,0/0,0/0
7512/7513,7,六盘山,12:01,12:02,1分钟,2小时59分,1,159,9.5,-,0,0/0/0,0/0,0/0
7512/7513,8,彭阳,12:17,12:18,1分钟,3小时15分,1,172,11.5,-,0,0/0/0,0/0,0/0
7512/7513,9,固原,12:48,12:50,2分钟,3小时46分,1,197,12.5,-,0,0/0/0,0/0,0/0
7512/7513,10,沈家河,13:00,13:01,1分钟,3小时58分,1,206,14.5,-,0,0/0/0,0/0,0/0
7512/7513,11,二营,13:12,13:13,1分钟,4小时10分,1,217,14.5,-,0,0/0/0,0/0,0/0
7512/7513,12,三营,13:27,13:29,2分钟,4小时25分,1,233,15.5,-,0,0/0/0,0/0,0/0
7512/7513,13,褚家湾,13:40,13:41,1分钟,4小时38分,1,245,16.5,-,0,0/0/0,0/0,0/0
7512/7513,14,七营,13:55,13:57,2分钟,4小时53分,1,257,16.5,-,0,0/0/0,0/0,0/0
7512/7513,15,韩府湾,14:09,14:11,2分钟,5小时7分,1,269,17.5,-,0,0/0/0,0/0,0/0
7512/7513,16,李旺,14:22,14:24,2分钟,5小时20分,1,280,17.5,-,0,0/0/0,0/0,0/0
7512/7513,17,土桥子,14:35,14:37,2分钟,5小时33分,1,292,18.5,-,0,0/0/0,0/0,0/0
7512/7513,18,王团庄,14:48,15:29,41分钟,5小时46分,1,304,19.5,-,0,0/0/0,0/0,0/0
7512/7513,19,同心,15:40,15:49,9分钟,6小时38分,1,316,19.5,-,0,0/0/0,0/0,0/0
7512/7513,20,石坝,16:00,16:01,1分钟,6小时58分,1,327,20.5,-,0,0/0/0,0/0,0/0
7512/7513,21,艾家村,16:12,16:13,1分钟,7小时10分,1,339,20.5,-,0,0/0/0,0/0,0/0
7512/7513,22,长农,16:24,16:25,1分钟,7小时22分,1,351,21.5,-,0,0/0/0,0/0,0/0
7512/7513,23,中宁南,16:36,16:37,1分钟,7小时34分,1,364,22.5,-,0,0/0/0,0/0,0/0
7512/7513,24,大战场,16:48,16:51,3分钟,7小时46分,1,376,22.5,-,0,0/0/0,0/0,0/0
7512/7513,25,宣和,17:02,17:03,1分钟,8小时0分,1,388,23.5,-,0,0/0/0,0/0,0/0
7512/7513,26,中卫,17:32,17:51,19分钟,8小时30分,1,414,25.5,-,0,0/0/0,0/0,0/0
7512/7513,27,中宁,18:43,18:47,4分钟,9小时41分,1,458,26.5,-,0,0/0/0,0/0,0/0
7512/7513,28,青铜峡,20:09,20:11,2分钟,11小时7分,1,510,29,-,0,0/0/0,0/0,0/0
7512/7513,29,大坝,20:31,20:37,6分钟,11小时29分,1,521,31,-,0,0/0/0,0/0,0/0
7512/7513,30,黄羊滩,21:14,21:15,1分钟,12小时12分,1,549,31,-,0,0/0/0,0/0,0/0
7512/7513,31,银川,21:42,终点站,,12小时40分,1,576,60,-,0,0/0/0,0/0,0/0
