train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
Z175/Z178,1,哈尔滨西,始发站,22:40,,0分,1,0,-,-,0,0/0/0,0/0,0/0
Z175/Z178,2,长春,01:04,01:12,8分钟,2小时24分,2,239,37.5,-,0,83.5/88.5/91.5,125.5/131.5,0/0
Z175/Z178,3,四平,02:25,02:28,3分钟,3小时45分,2,354,51.5,-,0,97.5/102.5/105.5,149.5/155.5,0/0
Z175/Z178,4,沈阳北,04:30,04:46,16分钟,5小时50分,2,539,75,-,0,133/138/142,205/214,0/0
Z175/Z178,5,山海关,08:09,08:17,8分钟,9小时29分,2,956,119,-,0,207/215/221,324/337,0/0
Z175/Z178,6,秦皇岛,08:36,08:44,8分钟,9小时56分,2,943,124,-,0,215/223/230,336/351,0/0
Z175/Z178,7,唐山,10:23,10:31,8分钟,11小时43分,2,1105,141.5,-,0,244.5/252.5/261.5,381.5/398.5,0/0
Z175/Z178,8,天津,11:43,11:51,8分钟,13小时3分,2,1228,152.5,-,0,261.5/270.5/279.5,409.5/427.5,0/0
Z175/Z178,9,沧州,13:20,13:26,6分钟,14小时40分,2,1354,168.5,-,0,288.5/298.5/307.5,450.5/470.5,0/0
Z175/Z178,10,德州,14:41,14:43,2分钟,16小时1分,2,1467,177.5,-,0,304.5/315.5/325.5,476.5/497.5,0/0
Z175/Z178,11,泰山,16:45,16:48,3分钟,18小时5分,2,1658,192,-,0,328/339/351,515/537,0/0
Z175/Z178,12,兖州,17:46,17:49,3分钟,19小时6分,2,1741,201,-,0,343/355/367,542/566,0/0
Z175/Z178,13,邹城,18:04,18:07,3分钟,19小时24分,2,1762,201,-,0,343/355/367,542/566,0/0
Z175/Z178,14,滕州,18:33,18:35,2分钟,19小时53分,2,1802,206,-,0,353/365/377,556/582,0/0
Z175/Z178,15,枣庄西,18:57,19:00,3分钟,20小时17分,2,1836,206,-,0,353/365/377,556/582,0/0
Z175/Z178,16,徐州,20:00,20:23,23分钟,21小时20分,2,1933,217,-,0,370/383/397,585/611,0/0
Z175/Z178,17,宿州,21:02,21:05,3分钟,22小时22分,2,1978,224,-,0,381/393/407,598/625,0/0
Z175/Z178,18,蚌埠,21:51,21:59,8分钟,23小时11分,2,2068,229,-,0,389/403/416,613/640,0/0
Z175/Z178,19,滁州北,23:10,23:13,3分钟,24小时30分,2,2195,240,-,0,408/421/436,640/669,0/0
Z175/Z178,20,南京,23:57,00:03,6分钟,25小时17分,2,2281,243,-,0,414/429/444,654/684,0/0
Z175/Z178,21,镇江,00:39,00:43,4分钟,25小时59分,3,2316,251,-,0,426/441/456,673/703,0/0
Z175/Z178,22,常州,01:22,01:26,4分钟,26小时42分,3,2417,254.5,-,0,434.5/449.5/464.5,687.5/717.5,0/0
Z175/Z178,23,无锡,01:57,02:02,5分钟,27小时17分,3,2456,263.5,-,0,446.5/462.5/477.5,704.5/735.5,0/0
Z175/Z178,24,苏州,02:31,02:36,5分钟,27小时51分,3,2498,263.5,-,0,446.5/462.5/477.5,704.5/735.5,0/0
Z175/Z178,25,昆山,03:00,03:03,3分钟,28小时20分,3,2504,268.5,-,0,455.5/472.5/487.5,718.5/751.5,0/0
Z175/Z178,26,嘉兴,04:39,04:42,3分钟,29小时59分,3,2630,278.5,-,0,471.5/488.5/506.5,747.5/780.5,0/0
Z175/Z178,27,海宁,05:02,05:05,3分钟,30小时22分,3,2658,278.5,-,0,471.5/488.5/506.5,747.5/780.5,0/0
Z175/Z178,28,杭州,05:54,终点站,,31小时14分,3,2723,285.5,-,0,483.5/499.5/516.5,761.5/796.5,0/0
