train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
T132/T133,1,上海,始发站,14:13,,0分,1,0,-,-,0,0/0/0,0/0,0/0
T132/T133,2,苏州,15:02,15:06,4分钟,49分,1,84,14.5,-,0,60.5/65.5/68.5,90.5/96.5,0/0
T132/T133,3,无锡,15:33,15:37,4分钟,1小时20分,1,126,19.5,-,0,65.5/70.5/73.5,99.5/105.5,0/0
T132/T133,4,常州,16:00,16:04,4分钟,1小时47分,1,165,24.5,-,0,70.5/75.5/78.5,108.5/114.5,0/0
T132/T133,5,镇江,16:47,16:51,4分钟,2小时34分,1,237,37.5,-,0,83.5/88.5/91.5,125.5/131.5,0/0
T132/T133,6,南京,17:37,17:45,8分钟,3小时24分,1,301,46.5,-,0,92.5/97.5/100.5,140.5/146.5,0/0
T132/T133,7,蚌埠,19:27,19:31,4分钟,5小时14分,1,485,69,-,0,123/126/130,186/194,0/0
T132/T133,8,徐州,21:20,21:30,10分钟,7小时7分,1,649,91,-,0,158/164/169,243/253,0/0
T132/T133,9,邹城,22:55,22:58,3分钟,8小时42分,1,791,105,-,0,184/190/196,285/297,0/0
T132/T133,10,济南,00:51,01:06,15分钟,10小时38分,2,968,124,-,0,215/223/230,336/351,0/0
T132/T133,11,沧州,03:15,03:17,2分钟,13小时2分,2,1199,148.5,-,0,254.5/263.5/272.5,398.5/415.5,0/0
T132/T133,12,天津,05:04,05:10,6分钟,14小时51分,2,1325,163.5,-,0,280.5/289.5/299.5,438.5/456.5,0/0
T132/T133,13,唐山,06:23,06:25,2分钟,16小时10分,2,1448,173.5,-,0,296.5/306.5/317.5,464.5/484.5,0/0
T132/T133,14,秦皇岛,07:55,07:59,4分钟,17小时42分,2,1610,192,-,0,328/339/351,515/537,0/0
T132/T133,15,山海关,08:23,08:29,6分钟,18小时10分,2,1626,192,-,0,328/339/351,515/537,0/0
T132/T133,16,锦州,10:21,10:25,4分钟,20小时8分,2,1810,206,-,0,353/365/377,556/582,0/0
T132/T133,17,盘锦,11:22,11:25,3分钟,21小时9分,2,1889,213,-,0,363/375/388,572/598,0/0
T132/T133,18,大石桥,12:31,12:33,2分钟,22小时18分,2,1998,224,-,0,381/393/407,598/625,0/0
T132/T133,19,盖州,12:51,12:53,2分钟,22小时38分,2,2028,229,-,0,389/403/416,613/640,0/0
T132/T133,20,熊岳城,13:11,13:13,2分钟,22小时58分,2,2059,229,-,0,389/403/416,613/640,0/0
T132/T133,21,瓦房店,13:59,14:02,3分钟,23小时46分,2,2133,236,-,0,399/414/428,629/656,0/0
T132/T133,22,大连,15:14,终点站,,25小时1分,2,2238,243,-,0,414/429/444,654/684,0/0
