train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
1148/1149,1,宝鸡,始发站,16:08,,0分,1,0,-,-,0,0/0/0,0/0,0/0
1148/1149,2,蔡家坡,16:38,16:40,2分钟,30分,1,43,9,-,0,55/60/63,81.5/87.5,0/0
1148/1149,3,杨陵,17:08,17:11,3分钟,1小时0分,1,88,12.5,-,0,58.5/63.5/66.5,88.5/94.5,0/0
1148/1149,4,咸阳,17:50,17:53,3分钟,1小时42分,1,150,20.5,-,0,66.5/71.5/74.5,101.5/107.5,0/0
1148/1149,5,西安,18:17,18:36,19分钟,2小时9分,1,173,25.5,-,0,71.5/76.5/79.5,109.5/115.5,0/0
1148/1149,6,渭南,19:15,19:18,3分钟,3小时7分,1,229,32.5,-,0,78.5/83.5/86.5,120.5/126.5,0/0
1148/1149,7,潼关,20:21,20:23,2分钟,4小时13分,1,308,40.5,-,0,86.5/91.5/94.5,134.5/140.5,0/0
1148/1149,8,灵宝,21:23,21:25,2分钟,5小时15分,1,385,48.5,-,0,94.5/99.5/102.5,149.5/155.5,0/0
1148/1149,9,三门峡西,21:49,21:51,2分钟,5小时41分,1,415,54.5,-,0,102.5/106.5/109.5,158.5/166.5,0/0
1148/1149,10,洛阳,23:50,00:14,24分钟,7小时42分,1,560,69,-,0,130/135/139,205/214,0/0
1148/1149,11,郑州,01:53,02:14,21分钟,9小时45分,2,684,82,-,0,152/157/163,240/252,0/0
1148/1149,12,开封,03:00,03:02,2分钟,10小时52分,2,756,90,-,0,166/172/178,262/273,0/0
1148/1149,13,商丘,04:26,04:43,17分钟,12小时18分,2,887,101,-,0,186/192/200,298/311,0/0
1148/1149,14,砀山,05:26,05:30,4分钟,13小时18分,2,950,109,-,0,200/208/215,321/336,0/0
1148/1149,15,黄口,05:51,06:00,9分钟,13小时43分,2,984,113.5,-,0,207.5/215.5/222.5,333.5/348.5,0/0
1148/1149,16,徐州,06:50,06:56,6分钟,14小时42分,2,1033,118.5,-,0,215.5/223.5/230.5,343.5/360.5,0/0
1148/1149,17,新沂,08:14,08:17,3分钟,16小时6分,2,1142,124.5,-,0,227.5/235.5/244.5,364.5/381.5,0/0
1148/1149,18,连云港,09:15,09:19,4分钟,17小时7分,2,1223,134.5,-,0,243.5/252.5/261.5,391.5/409.5,0/0
1148/1149,19,连云港东,09:51,终点站,,17小时43分,2,1243,134.5,-,0,243.5/252.5/261.5,391.5/409.5,0/0
