train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
T254/T251,1,广州,始发站,19:36,,0分,1,0,-,-,0,0/0/0,0/0,0/0
T254/T251,2,韶关东,21:48,21:51,3分钟,2小时12分,1,221,37.5,-,0,83.5/88.5/91.5,120.5/124.5,0/0
T254/T251,3,郴州,23:25,23:34,9分钟,3小时49分,1,374,53.5,-,0,99.5/104.5/107.5,195.5/203.5,0/0
T254/T251,4,衡阳,01:12,01:16,4分钟,5小时36分,2,521,75,-,0,133/138/142,255/267,0/0
T254/T251,5,长沙,03:14,03:20,6分钟,7小时38分,2,707,98,-,0,171/176/182,307/320,0/0
T254/T251,6,信阳,09:24,09:27,3分钟,13小时48分,2,1303,163.5,-,0,280.5/289.5/299.5,500.5/522.5,0/0
T254/T251,7,郑州,12:13,12:21,8分钟,16小时37分,2,1605,192,-,0,328/339/351,574/599,0/0
T254/T251,8,安阳,14:06,14:08,2分钟,18小时30分,2,1792,206,-,0,353/365/377,628/656,0/0
T254/T251,9,邯郸,14:41,14:47,6分钟,19小时5分,2,1852,213,-,0,363/375/388,640/668,0/0
T254/T251,10,邢台,15:15,15:19,4分钟,19小时39分,2,1904,217,-,0,370/383/397,656/686,0/0
T254/T251,11,石家庄,16:22,16:28,6分钟,20小时46分,2,2013,224,-,0,381/393/407,682/711,0/0
T254/T251,12,定州,17:15,17:18,3分钟,21小时39分,2,2088,236,-,0,399/414/428,694/725,0/0
T254/T251,13,保定,17:53,18:03,10分钟,22小时17分,2,2148,240,-,0,408/421/436,708/741,0/0
T254/T251,14,徐水,18:20,18:36,16分钟,22小时44分,2,2172,240,-,0,408/421/436,724/757,0/0
T254/T251,15,白洋淀,18:52,18:54,2分钟,23小时16分,2,2195,240,-,0,408/421/436,724/757,0/0
T254/T251,16,白沟,19:06,19:17,11分钟,23小时30分,2,2214,243,-,0,414/429/444,737/770,0/0
T254/T251,17,霸州,19:37,19:44,7分钟,24小时1分,2,2245,243,-,0,414/429/444,737/770,0/0
T254/T251,18,天津,22:00,终点站,,26小时24分,2,2456,251,-,0,426/441/456,765/799,0/0
