train_code,station_sequence,station_name,arrive_time,depart_time,stay_time,runtime,days,mileage,hard_price,soft_price,business_price,hard_sleep_price,soft_sleep_price,first_second_price
Z291/Z294,1,乌鲁木齐,始发站,20:11,,0分,1,0,-,-,0,0/0/0,0/0,0/0
Z291/Z294,2,吐鲁番北,21:31,21:33,2分钟,1小时20分,1,143,24.5,-,0,70.5/75.5/78.5,108.5/114.5,0/0
Z291/Z294,3,鄯善北,22:17,22:19,2分钟,2小时6分,1,283,40.5,-,0,86.5/91.5/94.5,129.5/135.5,0/0
Z291/Z294,4,哈密,00:16,00:31,15分钟,4小时5分,2,553,78,-,0,139/144/148,214/223,0/0
Z291/Z294,5,嘉峪关,05:59,06:07,8分钟,9小时48分,2,1122,148.5,-,0,254.5/263.5/272.5,398.5/415.5,0/0
Z291/Z294,6,张掖,08:01,08:07,6分钟,11小时50分,2,1345,168.5,-,0,288.5/298.5/307.5,450.5/470.5,0/0
Z291/Z294,7,武威,10:20,10:26,6分钟,14小时9分,2,1589,192,-,0,328/339/351,515/537,0/0
Z291/Z294,8,兰州,13:34,13:50,16分钟,17小时23分,2,1817,213,-,0,363/375/388,572/598,0/0
Z291/Z294,9,定西,15:06,15:10,4分钟,18小时55分,2,1989,224,-,0,381/393/407,598/625,0/0
Z291/Z294,10,陇西,16:02,16:06,4分钟,19小时51分,2,2019,229,-,0,389/403/416,613/640,0/0
Z291/Z294,11,甘谷,16:55,16:58,3分钟,20小时44分,2,2098,240,-,0,408/421/436,640/669,0/0
Z291/Z294,12,天水,18:08,18:17,9分钟,21小时57分,2,2165,243,-,0,414/429/444,654/684,0/0
Z291/Z294,13,宝鸡,20:52,21:01,9分钟,24小时41分,2,2320,254.5,-,0,434.5/449.5/464.5,687.5/717.5,0/0
Z291/Z294,14,西安,22:54,23:06,12分钟,26小时43分,2,2493,268.5,-,0,455.5/472.5/487.5,718.5/751.5,0/0
Z291/Z294,15,郑州,05:31,05:50,19分钟,33小时20分,3,3004,302.5,-,0,513.5/531.5/549.5,814.5/851.5,0/0
Z291/Z294,16,许昌,06:32,06:37,5分钟,34小时21分,3,3144,317,-,0,536/555/575,849/887,0/0
Z291/Z294,17,漯河,07:11,07:14,3分钟,35小时0分,3,3198,317,-,0,536/555/575,849/887,0/0
Z291/Z294,18,驻马店,07:44,07:47,3分钟,35小时33分,3,3210,323,-,0,546/566/585,863/901,0/0
Z291/Z294,19,信阳,08:40,终点站,,36小时29分,3,3306,328,-,0,554/575/595,879/918,0/0
